"ID","NAMES","agriculteurs_AsTheCrowFlies_POT_5000"
"78518","Rennemoulin",91.36819224
"78520","Richebourg",38.69688544
"78522","Rochefort-en-Yvelines",9.74357824
"78524","Rocquencourt",140.74586653
"78528","Rolleboise",37.26066688
"78530","Rosay",50.35956393
"78531","Rosny-sur-Seine",47.71352927
"78536","Sailly",24.53106571
"78537","Saint-Arnoult-en-Yvelines",16.23124612
"78545","Saint-Cyr-l'Ecole",77.26211315
"78548","Saint-Forget",30.35782056
"78550","Saint-Germain-de-la-Grange",33.98301868
"78551","Saint-Germain-en-Laye",73.58100923
"78557","Saint-Hilarion",23.29326904
"78558","Saint-Illiers-la-Ville",47.82782332
"78559","Saint-Illiers-le-Bois",36.11802314
"78561","Saint-Lambert",36.64058985
"78562","Saint-Leger-en-Yvelines",34.12561932
"78564","Saint-Martin-de-Brethencourt",27.42910644
"78565","Saint-Martin-des-Champs",51.81372224
"78567","Saint-Martin-la-Garenne",17.69548542
"78569","Sainte-Mesme",23.89050244
"78571","Saint-Nom-la-Breteche",99.02213372
"78575","Saint-Remy-les-Chevreuse",51.76560434
"78576","Saint-Remy-l'Honore",36.24460666
"78586","Sartrouville",153.87198743
"78588","Saulx-Marchais",36.07350719
"78590","Senlisse",21.77668383
"78591","Septeuil",54.94172808
"78597","Soindres",56.37618978
"78601","Sonchamp",20.84394284
"78605","Tacoignieres",47.52246664
"78606","Le Tartre-Gaudran",13.00410912
"78608","Le Tertre-Saint-Denis",69.00277908
"78609","Tessancourt-sur-Aubette",51.97636162
"78615","Thiverval-Grignon",51.23729254
"78616","Thoiry",52.62377503
"78618","Tilly",39.58119602
"78620","Toussus-le-Noble",43.86931528
"78621","Trappes",37.9914676
"78623","Le Tremblay-sur-Mauldre",30.09126108
"78624","Triel-sur-Seine",42.70254479
"78638","Vaux-sur-Seine",49.32633655
"78640","Velizy-Villacoublay",112.81938531
"78642","Verneuil-sur-Seine",43.2061074
"78643","Vernouillet",47.11559431
"78644","La Verriere",28.37026266
"78646","Versailles",97.67672197
"78647","Vert",50.65761852
"78650","Le Vesinet",167.54882512
"78653","Vicq",32.29409993
"78655","Vieille-Eglise-en-Yvelines",24.53426918
"78668","La Villeneuve-en-Chevrie",36.60918883
"78672","Villennes-sur-Seine",58.74336778
"78674","Villepreux",76.39215797
"78677","Villette",46.41089235
"78681","Villiers-le-Mahieu",43.58905349
"78683","Villiers-Saint-Frederic",29.66622743
"78686","Viroflay",147.10314553
"78688","Voisins-le-Bretonneux",44.21226886
"91001","Abbeville-la-Riviere",45.52731621
"91016","Angerville",44.64161362
"91017","Angervilliers",31.01372972
"91021","Arpajon",34.30500496
"91022","Arrancourt",48.9931143
"91027","Athis-Mons",47.03464898
"91035","Authon-la-Plaine",25.13214732
"91037","Auvernaux",38.53405624
"91038","Auvers-Saint-Georges",51.18613118
"91041","Avrainville",34.03060534
"91044","Ballainvilliers",65.95241959
"91045","Ballancourt-sur-Essonne",45.62407135
"91047","Baulne",46.24868644
"91064","Bievres",72.51631743
"91067","Blandy",41.62593804
"91069","Boigneville",43.39564648
"91075","Bois-Herpin",43.57264484
"91079","Boissy-la-Riviere",55.74329137
"91080","Boissy-le-Cutte",58.75197976
"91081","Boissy-le-Sec",44.8760667
"91085","Boissy-sous-Saint-Yon",31.93548963
"91086","Bondoufle",46.7509473
"91093","Boullay-les-Troux",43.46853721
"91095","Bouray-sur-Juine",45.74821801
"91097","Boussy-Saint-Antoine",66.91479388
"91098","Boutervilliers",25.3327502
"91099","Boutigny-sur-Essonne",45.73012597
"91100","Bouville",49.5757069
"91103","Bretigny-sur-Orge",40.33800169
"91105","Breuillet",31.90586565
"91106","Breux-Jouy",32.87348047
"91109","Brieres-les-Scelles",54.20575328
"91111","Briis-sous-Forges",59.62953057
"91112","Brouy",47.81547656
"91114","Brunoy",69.44411443
"91115","Bruyeres-le-Chatel",39.43362363
"91121","Buno-Bonnevaux",47.31355932
"91122","Bures-sur-Yvette",54.33814009
"91129","Cerny",50.67511042
"91130","Chalo-Saint-Mars",22.89557221
"91131","Chalou-Moulineux",22.42377652
"91132","Chamarande",40.3631676
"91135","Champcueil",46.25323471
"91136","Champlan",73.73438093
"91137","Champmotteux",59.21991684
"91145","Chatignonville",28.39685124
"91148","Chauffour-les-Etrechy",40.82936284
"91156","Cheptainville",38.2878857
"91159","Chevannes",46.18655107
"91161","Chilly-Mazarin",66.26035363
"91174","Corbeil-Essonnes",42.96176166
"91175","Corbreuse",22.94740084
"91179","Le Coudray-Montceaux",42.73400472
"91180","Courances",34.78354982
"91182","Courcouronnes",44.49115101
"91184","Courdimanche-sur-Essonne",42.96155572
"91186","Courson-Monteloup",48.18618375
"91191","Crosne",58.15883638
"91195","Dannemois",43.5422881
"91198","D'Huison-Longueville",52.02225816
"91200","Dourdan",20.51524374
"91201","Draveil",51.24858126
"91204","Echarcon",45.72958779
"91207","Egly",30.53273667
"91215","Epinay-sous-Senart",65.5313937
"91216","Epinay-sur-Orge",63.33802935
"91222","Estouches",45.89075966
"91223","Etampes",54.84890598
"91225","Etiolles",43.34823473
"91226","Etrechy",41.07649844
"91228","Evry",42.39801316
"91232","La Ferte-Alais",46.88059716
"91235","Fleury-Merogis",52.50364231
"91240","Fontaine-la-Riviere",51.09905725
"91243","Fontenay-les-Briis",49.52420634
"91244","Fontenay-le-Vicomte",45.85626774
"91247","La Foret-le-Roi",29.13681668
"91248","La Foret-Sainte-Croix",40.4452497
"91249","Forges-les-Bains",51.3216139
"91272","Gif-sur-Yvette",52.32668112
"91273","Gironville-sur-Essonne",59.17313132
"91274","Gometz-la-Ville",63.4454026
"91275","Gometz-le-Chatel",62.22838654
"91284","Les Granges-le-Roi",23.90485446
"91286","Grigny",53.67241541
"91292","Guibeville",34.9836237
"91293","Guigneville-sur-Essonne",48.75428697
"91294","Guillerval",39.7759003
"91312","Igny",72.24687922
"91315","Itteville",38.7729742
"91318","Janville-sur-Juine",51.14698604
"91319","Janvry",62.05922891
"91326","Juvisy-sur-Orge",52.44131374
"91330","Lardy",43.97540433
"91332","Leudeville",36.89375406
"91333","Leuville-sur-Orge",41.96867071
"91338","Limours",59.37255156
"91339","Linas",46.03566538
"91340","Lisses",46.94620361
"91345","Longjumeau",67.3657416
"91347","Longpont-sur-Orge",55.00016928
"91359","Maisse",44.31092956
"91363","Marcoussis",54.39375962
"91374","Marolles-en-Beauce",48.10077549
"91376","Marolles-en-Hurepoix",36.63043113
"91377","Massy",76.53368032
"91378","Mauchamps",36.05939027
"91386","Mennecy",45.12556196
"91390","Mereville",64.18763104
"91393","Merobert",20.20251728
"91399","Mespuits",56.32698248
"91405","Milly-la-Foret",27.9082198
"91408","Moigny-sur-Ecole",41.89836128
"91411","Les Molieres",55.30370717
"91412","Mondeville",47.55187829
"91414","Monnerville",53.78001712
"91421","Montgeron",54.54002873
"91425","Montlhery",55.63663936
"91432","Morangis",58.05759945
"91433","Morigny-Champigny",51.9958796
"91434","Morsang-sur-Orge",56.92896578
"91435","Morsang-sur-Seine",41.18042992
"91441","Nainville-les-Roches",35.69150089
"91457","La Norville",35.14145935
"91458","Nozay",62.2855074
"91461","Ollainville",37.27057984
"91463","Oncy-sur-Ecole",32.47570488
"91468","Ormoy",45.99554504
"91469","Ormoy-la-Riviere",57.37154293
"91471","Orsay",56.42985881
"91473","Orveau",54.78238522
"91477","Palaiseau",70.17499933
"91479","Paray-Vieille-Poste",45.28790614
"91482","Pecqueuse",31.95901461
"91494","Le Plessis-Pate",44.56601507
"91495","Plessis-Saint-Benoist",20.12338735
"91507","Prunay-sur-Essonne",56.96543052
"91508","Puiselet-le-Marais",39.2048307
"91511","Pussay",32.07594316
"91514","Quincy-sous-Senart",52.61782842
"91519","Richarville",19.99089932
"91521","Ris-Orangis",48.62600848
"91525","Roinville",38.19480796
"91526","Roinvilliers",50.00867453
"91533","Saclas",51.40342141
"91534","Saclay",44.55306028
"91538","Saint-Aubin",45.76561578
"91540","Saint-Cheron",41.20624408
"91544","Saint-Cyr-la-Riviere",53.30836037
"91546","Saint-Cyr-sous-Dourdan",24.36931556
"91547","Saint-Escobille",20.51321731
"91549","Sainte-Genevieve-des-Bois",55.53909239
"91552","Saint-Germain-les-Arpajon",37.46411074
"91553","Saint-Germain-les-Corbeil",40.56621172
"91556","Saint-Hilaire",39.46249686
"91560","Saint-Jean-de-Beauregard",61.2976524
"91568","Saint-Maurice-Montcouronne",42.74817836
"91570","Saint-Michel-sur-Orge",51.75373764
"91573","Saint-Pierre-du-Perray",37.05677423
"91577","Saintry-sur-Seine",40.28584766
"91578","Saint-Sulpice-de-Favieres",34.93594668
"91579","Saint-Vrain",39.01182909
"91581","Saint-Yon",28.93465627
"91587","Saulx-les-Chartreux",68.831631
"91589","Savigny-sur-Orge",57.61960476
"91593","Sermaise",47.32375172
"91599","Soisy-sur-Ecole",38.81256213
"91600","Soisy-sur-Seine",46.8310418
"91602","Souzy-la-Briche",42.3501463
"91613","Congerville-Thionville",18.48306862
"91617","Tigery",37.18258013
"91619","Torfou",38.8947122
"91629","Valpuiseaux",50.2166247
"91630","Le Val-Saint-Germain",37.89945152
"91631","Varennes-Jarcy",59.80098309
"91634","Vaugrigneuse",49.90600546
"91635","Vauhallan",58.74587332
"91639","Vayres-sur-Essonne",45.69249864
"91645","Verrieres-le-Buisson",85.10425235
"91648","Vert-le-Grand",39.75471138
"91649","Vert-le-Petit",40.50914804
"91654","Videlles",49.82339344
"91657","Vigneux-sur-Seine",50.13457861
"91659","Villabe",46.42987022
"91661","Villebon-sur-Yvette",68.26850292
"91662","Villeconin",49.03522364
"91665","La Ville-du-Bois",63.95340989
"91666","Villejust",64.33820318
"91667","Villemoisson-sur-Orge",59.90811896
"91671","Villeneuve-sur-Auvers",57.64322438
"91679","Villiers-le-Bacle",42.35193797
"91685","Villiers-sur-Orge",62.30459607
"91687","Viry-Chatillon",55.23983806
"91689","Wissous",57.17206614
"91691","Yerres",72.80685878
"91692","Les Ulis",59.80468413
"92002","Antony",76.27226464
"92004","Asnieres-sur-Seine",547.6945908
"92007","Bagneux",288.55432767
"92009","Bois-Colombes",522.79887485
"92012","Boulogne-Billancourt",557.35069046
"92014","Bourg-la-Reine",148.88231144
"92019","Chatenay-Malabry",111.4969037
"92020","Chatillon",343.2840765
"92022","Chaville",192.35506388
"92023","Clamart",244.38343963
"92024","Clichy",685.91850011
"92025","Colombes",406.23120478
"92026","Courbevoie",647.18790844
"92032","Fontenay-aux-Roses",218.5781396
"92033","Garches",319.97307962
"92035","La Garenne-Colombes",531.82563436
"92036","Gennevilliers",337.83612841
"92040","Issy-les-Moulineaux",540.22979676
"92044","Levallois-Perret",778.59214612
"92046","Malakoff",505.09834166
"92047","Marnes-la-Coquette",221.8932504
"92048","Meudon",242.23175591
"92049","Montrouge",471.61734033
"92050","Nanterre",403.88076329
"92051","Neuilly-sur-Seine",796.11934795
"92060","Le Plessis-Robinson",152.54342376
"92062","Puteaux",655.04136899
"92063","Rueil-Malmaison",304.23943115
"92064","Saint-Cloud",423.0105356
"92071","Sceaux",141.33421004
"92072","Sevres",311.0936954
"92073","Suresnes",565.46988825
"92075","Vanves",559.68766443
"92076","Vaucresson",228.71650185
"92077","Ville-d'Avray",219.81401202
"92078","Villeneuve-la-Garenne",273.20520025
"93001","Aubervilliers",306.85132957
"93005","Aulnay-sous-Bois",42.00182025
"93006","Bagnolet",336.35155204
"93007","Le Blanc-Mesnil",64.53289379
"93008","Bobigny",153.8475944
"93010","Bondy",91.45565746
"93013","Le Bourget",98.83409163
"93014","Clichy-sous-Bois",53.07865926
"93015","Coubron",39.61020027
"93027","La Courneuve",148.61258163
"93029","Drancy",101.08402501
"93030","Dugny",83.72795505
"93031","Epinay-sur-Seine",164.4176978
"93032","Gagny",79.82217903
"93033","Gournay-sur-Marne",70.7336477
"93039","L'Ile-Saint-Denis",242.88780589
"93045","Les Lilas",319.29703203
"93046","Livry-Gargan",46.87499431
"93047","Montfermeil",52.00787514
"93048","Montreuil",240.40245406
"93049","Neuilly-Plaisance",131.52167675
"93050","Neuilly-sur-Marne",105.21769865
"93051","Noisy-le-Grand",81.02613446
"93053","Noisy-le-Sec",151.74676453
"93055","Pantin",296.73150104
"93057","Les Pavillons-sous-Bois",69.49264674
"93059","Pierrefitte-sur-Seine",103.76090915
"93061","Le Pre-Saint-Gervais",381.48112882
"93062","Le Raincy",75.87081133
"93063","Romainville",231.69365627
"93064","Rosny-sous-Bois",141.66286041
"93066","Saint-Denis",252.03988466
"93070","Saint-Ouen",541.54665412
"93071","Sevran",34.56575412
"93072","Stains",98.9062949
"93073","Tremblay-en-France",18.27267374
"93074","Vaujours",32.15155806
"93077","Villemomble",101.41737547
"93078","Villepinte",23.83222407
"93079","Villetaneuse",123.86534421
"94001","Ablon-sur-Seine",46.3714139
"94002","Alfortville",134.133586
"94003","Arcueil",340.24519461
"94004","Boissy-Saint-Leger",72.09401606
"94011","Bonneuil-sur-Marne",76.74209341
"94015","Bry-sur-Marne",131.65342844
"94016","Cachan",212.42595876
"94017","Champigny-sur-Marne",127.18463011
"94018","Charenton-le-Pont",289.02790678
"94019","Chennevieres-sur-Marne",82.6311982
"94021","Chevilly-Larue",77.27295083
"94022","Choisy-le-Roi",55.762554
"94028","Creteil",91.62913425
"94033","Fontenay-sous-Bois",189.68968115
"94034","Fresnes",73.5255497
"94037","Gentilly",399.39969313
"94038","L'Hay-les-Roses",117.24452758
"94041","Ivry-sur-Seine",279.79635484
"94042","Joinville-le-Pont",171.96568931
"94043","Le Kremlin-Bicetre",329.76429336
"94044","Limeil-Brevannes",65.40225204
"94046","Maisons-Alfort",160.67644293
"94047","Mandres-les-Roses",73.59829883
"94048","Marolles-en-Brie",71.87449874
"94052","Nogent-sur-Marne",179.30974139
"94053","Noiseau",58.07916264
"94054","Orly",42.08437618
"94055","Ormesson-sur-Marne",72.86120228
"94056","Perigny",68.78636709
"94058","Le Perreux-sur-Marne",153.04669516
"94059","Le Plessis-Trevise",53.02454536
"94060","La Queue-en-Brie",41.87274044
"94065","Rungis",53.63185144
"94067","Saint-Mande",334.26221681
"94068","Saint-Maur-des-Fosses",117.25163524
"94069","Saint-Maurice",203.75637323
"94070","Santeny",67.51086671
"94071","Sucy-en-Brie",66.41305443
"94073","Thiais",54.73290139
"94074","Valenton",54.56405646
"94075","Villecresnes",79.22521781
"94076","Villejuif",184.64807759
"94077","Villeneuve-le-Roi",43.09771531
"94078","Villeneuve-Saint-Georges",48.89464127
"94079","Villiers-sur-Marne",101.20115441
"94080","Vincennes",274.06502136
"94081","Vitry-sur-Seine",121.65623777
"95002","Ableiges",74.83289265
"95008","Aincourt",21.63427821
"95011","Ambleville",14.68063685
"95012","Amenucourt",6.65261769
"95014","Andilly",74.19330834
"95018","Argenteuil",206.42954731
"95019","Arnouville",64.67547176
"95023","Arronville",16.7800408
"95024","Arthies",31.75376248
"95026","Asnieres-sur-Oise",29.19503663
"95028","Attainville",59.3057481
"95039","Auvers-sur-Oise",63.49153709
"95040","Avernes",54.87478137
"95042","Baillet-en-France",48.46099633
"95046","Banthelu",38.31100026
"95051","Beauchamp",67.55207657
"95052","Beaumont-sur-Oise",52.68142396
"95054","Le Bellay-en-Vexin",27.80883811
"95055","Bellefontaine",51.17071456
"95056","Belloy-en-France",50.26451596
"95058","Bernes-sur-Oise",44.65230462
"95059","Berville",17.59706418
"95060","Bessancourt",67.23346434
"95061","Bethemont-la-Foret",54.89988761
"95063","Bezons",276.72871534
"95074","Boisemont",55.4009802
"95078","Boissy-l'Aillerie",61.80497758
"95088","Bonneuil-en-France",66.33877979
"95091","Bouffemont",55.33041165
"95094","Bouqueval",58.73990539
"95101","Bray-et-Lu",5.70591698
"95102","Breancon",40.79824738
"95110","Brignancourt",41.82111577
"95116","Bruyeres-sur-Oise",37.6134697
"95119","Buhy",14.38147335
"95120","Butry-sur-Oise",66.42691676
"95127","Cergy",59.12516907
"95134","Champagne-sur-Oise",57.77265838
"95139","La Chapelle-en-Vexin",21.94399274
"95141","Charmont",35.44053893
"95142","Chars",23.53950935
"95144","Chatenay-en-France",61.42733621
"95149","Chaumontel",33.36734489
"95150","Chaussy",11.46344017
"95151","Chauvry",51.42941078
"95154","Chennevieres-les-Louvres",35.97426595
"95157","Cherence",9.21031112
"95166","Clery-en-Vexin",36.92323874
"95169","Commeny",42.99967141
"95170","Condecourt",59.0654568
"95176","Cormeilles-en-Parisis",128.33640592
"95177","Cormeilles-en-Vexin",58.6833541
"95181","Courcelles-sur-Viosne",71.30266717
"95183","Courdimanche",60.14126361
"95197","Deuil-la-Barre",105.07865994
"95199","Domont",63.35383341
"95203","Eaubonne",99.17922216
"95205","Ecouen",66.93839557
"95210","Enghien-les-Bains",124.09347682
"95211","Ennery",52.15505407
"95212","Epiais-les-Louvres",29.95121844
"95213","Epiais-Rhus",42.393016
"95214","Epinay-Champlatreux",58.06099807
"95218","Eragny",61.16039758
"95219","Ermont",105.93596097
"95229","Ezanville",67.06376663
"95241","Fontenay-en-Parisis",60.33313138
"95250","Fosses",38.46117191
"95252","Franconville",101.47647192
"95253","Fremainville",54.81506451
"95254","Fremecourt",60.91099077
"95256","Frepillon",66.61296133
"95257","La Frette-sur-Seine",99.29399907
"95258","Frouville",20.75549075
"95259","Gadancourt",47.80324978
"95268","Garges-les-Gonesse",76.53396651
"95270","Genainville",24.52472797
"95271","Genicourt",50.81471734
"95277","Gonesse",47.96647145
"95280","Goussainville",53.21125799
"95282","Gouzangrez",56.03706123
"95287","Grisy-les-Platres",46.21577207
"95288","Groslay",82.57680647
"95295","Guiry-en-Vexin",42.22314656
"95298","Haravilliers",25.45501997
"95301","Haute-Isle",13.19655582
"95303","Le Heaulme",27.88399935
"95304","Hedouville",28.03095767
"95306","Herblay",59.45145954
"95308","Herouville",41.80943483
"95309","Hodent",30.78384114
"95313","L'Isle-Adam",63.8846318
"95316","Jagny-sous-Bois",60.46527581
"95323","Jouy-le-Moutier",53.03535246
"95328","Labbeville",28.41033046
"95331","Lassy",55.14391289
"95341","Livilliers",41.941235
"95348","Longuesse",69.59899973
"95351","Louvres",48.30798121
"95352","Luzarches",41.84288808
"95353","Maffliers",42.28036316
"95355","Magny-en-Vexin",30.3050524
"95365","Mareil-en-France",61.82882407
"95369","Margency",82.65673717
"95370","Marines",41.75462324
"95371","Marly-la-Ville",44.87166191
"95379","Maudetour-en-Vexin",29.13919802
"95387","Menouville",22.70843498
"95388","Menucourt",55.86204498
"95392","Meriel",63.26650857
"95394","Mery-sur-Oise",69.14717259
"95395","Le Mesnil-Aubry",61.48991035
"95409","Moisselles",61.65631812
"95422","Montgeroult",68.85332405
"95424","Montigny-les-Cormeilles",83.44752896
"95426","Montlignon",71.20233017
"95427","Montmagny",97.24906675
"95428","Montmorency",83.11548158
"95429","Montreuil-sur-Epte",13.02360488
"95430","Montsoult",44.21787203
"95436","Mours",61.83801239
"95438","Moussy",39.54990172
"95445","Nerville-la-Foret",44.51018039
"95446","Nesles-la-Vallee",45.89852755
"95447","Neuilly-en-Vexin",20.17903697
"95450","Neuville-sur-Oise",56.6003168
"95452","Nointel",53.36829523
"95456","Noisy-sur-Oise",43.84886663
"95459","Nucourt",23.62237202
"95462","Omerville",21.95020834
"95476","Osny",56.37936919
"95480","Parmain",59.02758042
"95483","Le Perchay",57.98106169
"95487","Persan",58.14451251
"95488","Pierrelaye",63.50730508
"95489","Piscop",70.41818382
"95491","Le Plessis-Bouchard",78.84716586
"95492","Le Plessis-Gassot",59.78900609
"95493","Le Plessis-Luzarches",52.2131724
"95500","Pontoise",60.39237627
"95504","Presles",49.6209707
"95509","Puiseux-en-France",55.60524177
"95510","Puiseux-Pontoise",64.96719562
"95523","La Roche-Guyon",15.9982261
"95527","Roissy-en-France",32.93347499
"95529","Ronquerolles",35.39195168
"95535","Sagy",66.44812992
"95539","Saint-Brice-sous-Foret",75.13206464
"95541","Saint-Clair-sur-Epte",9.05007368
"95543","Saint-Cyr-en-Arthies",11.92939158
"95554","Saint-Gervais",29.55074108
"95555","Saint-Gratien",142.81674686
"95563","Saint-Leu-la-Foret",63.99108418
"95566","Saint-Martin-du-Tertre",41.3283919
"95572","Saint-Ouen-l'Aumone",63.64549678
"95574","Saint-Prix",65.97516509
"95580","Saint-Witz",33.33063966
"95582","Sannois",141.34377668
"95584","Santeuil",54.78746426
"95585","Sarcelles",73.5855368
"95592","Seraincourt",51.41883192
"95594","Seugy",39.5174577
"95598","Soisy-sous-Montmorency",94.48252152
"95604","Survilliers",21.58093831
"95607","Taverny",62.71693864
"95610","Themericourt",66.83221254
"95611","Theuville",31.15529171
"95612","Le Thillay",46.45993381
"95625","Us",69.87150296
"95627","Vallangoujard",29.52363401
"95628","Valmondois",63.9627136
"95633","Vaudherland",39.84030269
"95637","Vaureal",57.46917925
"95641","Vemars",36.18953296
"95651","Vetheuil",9.46867912
"95652","Viarmes",38.23631855
"95656","Vienne-en-Arthies",10.05736099
"95658","Vigny",72.15919072
"95660","Villaines-sous-Bois",54.26243692
"95675","Villeron",43.59410367
"95676","Villers-en-Arthies",13.71110331
"95678","Villiers-Adam",56.11160561
"95680","Villiers-le-Bel",64.5754357
"95682","Villiers-le-Sec",58.77421017
"95690","Wy-dit-Joli-Village",38.60285665
