"ID","NAMES","artisans_AsTheCrowFlies_POT_2500"
"78516","Raizeux",63.52932236
"78517","Rambouillet",429.84956973
"78518","Rennemoulin",603.08321276
"78520","Richebourg",101.60023634
"78522","Rochefort-en-Yvelines",98.79353604
"78524","Rocquencourt",1164.64858949
"78528","Rolleboise",133.06699953
"78530","Rosay",96.79475809
"78531","Rosny-sur-Seine",108.84978639
"78536","Sailly",65.88467485
"78537","Saint-Arnoult-en-Yvelines",225.85662618
"78545","Saint-Cyr-l'Ecole",647.54395127
"78548","Saint-Forget",135.751795
"78550","Saint-Germain-de-la-Grange",221.12597928
"78551","Saint-Germain-en-Laye",1050.94533411
"78557","Saint-Hilarion",43.7862465
"78558","Saint-Illiers-la-Ville",58.11114934
"78559","Saint-Illiers-le-Bois",57.76309113
"78561","Saint-Lambert",143.45969288
"78562","Saint-Leger-en-Yvelines",70.14356791
"78564","Saint-Martin-de-Brethencourt",23.17164585
"78565","Saint-Martin-des-Champs",53.77800937
"78567","Saint-Martin-la-Garenne",112.47009391
"78569","Sainte-Mesme",50.34706084
"78571","Saint-Nom-la-Breteche",357.53815779
"78575","Saint-Remy-les-Chevreuse",250.46943502
"78576","Saint-Remy-l'Honore",114.55310513
"78586","Sartrouville",2300.46772374
"78588","Saulx-Marchais",165.24116394
"78590","Senlisse",107.50006472
"78591","Septeuil",97.31480975
"78597","Soindres",182.31401576
"78601","Sonchamp",66.05161892
"78605","Tacoignieres",148.38431832
"78606","Le Tartre-Gaudran",22.25028182
"78608","Le Tertre-Saint-Denis",42.41837006
"78609","Tessancourt-sur-Aubette",322.86372741
"78615","Thiverval-Grignon",145.18179874
"78616","Thoiry",48.98437498
"78618","Tilly",26.57537273
"78620","Toussus-le-Noble",162.82501225
"78621","Trappes",766.79108517
"78623","Le Tremblay-sur-Mauldre",220.49555889
"78624","Triel-sur-Seine",653.41769143
"78638","Vaux-sur-Seine",464.01341828
"78640","Velizy-Villacoublay",973.50378146
"78642","Verneuil-sur-Seine",609.8727277
"78643","Vernouillet",552.84091809
"78644","La Verriere",525.87741586
"78646","Versailles",1828.29888824
"78647","Vert",144.12928024
"78650","Le Vesinet",1901.70826971
"78653","Vicq",134.14120236
"78655","Vieille-Eglise-en-Yvelines",84.64865271
"78668","La Villeneuve-en-Chevrie",63.46814704
"78672","Villennes-sur-Seine",722.2971891
"78674","Villepreux",540.12602256
"78677","Villette",109.22877158
"78681","Villiers-le-Mahieu",56.5680369
"78683","Villiers-Saint-Frederic",225.15426648
"78686","Viroflay",1126.27649553
"78688","Voisins-le-Bretonneux",601.0012413
"91001","Abbeville-la-Riviere",12.34204112
"91016","Angerville",108.85423614
"91017","Angervilliers",71.69009325
"91021","Arpajon",608.1086011
"91022","Arrancourt",20.39996954
"91027","Athis-Mons",1345.54129762
"91035","Authon-la-Plaine",11.15708456
"91037","Auvernaux",163.03162708
"91038","Auvers-Saint-Georges",63.87226129
"91041","Avrainville",241.92003577
"91044","Ballainvilliers",848.78130022
"91045","Ballancourt-sur-Essonne",178.46515213
"91047","Baulne",196.86742775
"91064","Bievres",507.98247053
"91067","Blandy",0.29869448
"91069","Boigneville",12.9208157
"91075","Bois-Herpin",16.0848939
"91079","Boissy-la-Riviere",50.50281693
"91080","Boissy-le-Cutte",95.56949123
"91081","Boissy-le-Sec",38.68907413
"91085","Boissy-sous-Saint-Yon",261.45420253
"91086","Bondoufle",368.70372947
"91093","Boullay-les-Troux",135.95977995
"91095","Bouray-sur-Juine",158.32139575
"91097","Boussy-Saint-Antoine",846.51778704
"91098","Boutervilliers",24.92396958
"91099","Boutigny-sur-Essonne",123.97825273
"91100","Bouville",13.90664837
"91103","Bretigny-sur-Orge",643.10057808
"91105","Breuillet",271.20708906
"91106","Breux-Jouy",266.13676241
"91109","Brieres-les-Scelles",27.99233723
"91111","Briis-sous-Forges",163.92376635
"91112","Brouy",5.39432252
"91114","Brunoy",1236.05605092
"91115","Bruyeres-le-Chatel",245.83753991
"91121","Buno-Bonnevaux",20.13603035
"91122","Bures-sur-Yvette",763.29641932
"91129","Cerny",159.15523632
"91130","Chalo-Saint-Mars",45.15619244
"91131","Chalou-Moulineux",19.04136662
"91132","Chamarande",99.01722636
"91135","Champcueil",116.13174924
"91136","Champlan",926.03137606
"91137","Champmotteux",18.60502578
"91145","Chatignonville",16.47352074
"91148","Chauffour-les-Etrechy",111.50282988
"91156","Cheptainville",185.25348862
"91159","Chevannes",215.20879926
"91161","Chilly-Mazarin",1238.38549603
"91174","Corbeil-Essonnes",1090.25347298
"91175","Corbreuse",44.82679676
"91179","Le Coudray-Montceaux",275.54510797
"91180","Courances",56.77721951
"91182","Courcouronnes",953.53075112
"91184","Courdimanche-sur-Essonne",91.48264646
"91186","Courson-Monteloup",159.65832086
"91191","Crosne",1339.53023041
"91195","Dannemois",92.61857504
"91198","D'Huison-Longueville",88.93166886
"91200","Dourdan",176.49471638
"91201","Draveil",994.1316455
"91204","Echarcon",182.83068946
"91207","Egly",353.21005379
"91215","Epinay-sous-Senart",924.31256632
"91216","Epinay-sur-Orge",1375.81810855
"91222","Estouches",5.37702996
"91223","Etampes",319.19356191
"91225","Etiolles",335.48733341
"91226","Etrechy",125.26037099
"91228","Evry",1061.30644599
"91232","La Ferte-Alais",194.33569698
"91235","Fleury-Merogis",894.48303931
"91240","Fontaine-la-Riviere",41.03023006
"91243","Fontenay-les-Briis",171.24656896
"91244","Fontenay-le-Vicomte",198.24925816
"91247","La Foret-le-Roi",25.59483839
"91248","La Foret-Sainte-Croix",17.42635912
"91249","Forges-les-Bains",249.20521931
"91272","Gif-sur-Yvette",554.27757283
"91273","Gironville-sur-Essonne",41.60332374
"91274","Gometz-la-Ville",199.61587311
"91275","Gometz-le-Chatel",385.51418872
"91284","Les Granges-le-Roi",47.10870973
"91286","Grigny",1624.57678967
"91292","Guibeville",270.27347778
"91293","Guigneville-sur-Essonne",155.61325571
"91294","Guillerval",47.20578805
"91312","Igny",821.25831352
"91315","Itteville",195.22552291
"91318","Janville-sur-Juine",127.78779566
"91319","Janvry",121.51253364
"91326","Juvisy-sur-Orge",1741.18160364
"91330","Lardy",177.13828678
"91332","Leudeville",151.71459046
"91333","Leuville-sur-Orge",812.24299764
"91338","Limours",269.99520718
"91339","Linas",656.02890593
"91340","Lisses",442.3242744
"91345","Longjumeau",1203.08590555
"91347","Longpont-sur-Orge",1050.79359322
"91359","Maisse",94.73431792
"91363","Marcoussis",327.54919448
"91374","Marolles-en-Beauce",23.94811046
"91376","Marolles-en-Hurepoix",189.69917833
"91377","Massy",1039.15675619
"91378","Mauchamps",131.55595671
"91386","Mennecy",456.58141906
"91390","Mereville",98.82759654
"91393","Merobert",13.56833343
"91399","Mespuits",10.49938842
"91405","Milly-la-Foret",189.98399272
"91408","Moigny-sur-Ecole",111.53187008
"91411","Les Molieres",189.36204472
"91412","Mondeville",81.64808955
"91414","Monnerville",30.20287803
"91421","Montgeron",1110.71147245
"91425","Montlhery",859.49694973
"91432","Morangis",1599.044615
"91433","Morigny-Champigny",137.27323579
"91434","Morsang-sur-Orge",1905.53763769
"91435","Morsang-sur-Seine",374.3591447
"91441","Nainville-les-Roches",85.48589043
"91457","La Norville",519.55720442
"91458","Nozay",556.64676386
"91461","Ollainville",412.19767309
"91463","Oncy-sur-Ecole",128.86260297
"91468","Ormoy",595.79598733
"91469","Ormoy-la-Riviere",140.28104456
"91471","Orsay",694.40995516
"91473","Orveau",51.0836467
"91477","Palaiseau",782.25283556
"91479","Paray-Vieille-Poste",998.45729386
"91482","Pecqueuse",84.66113594
"91494","Le Plessis-Pate",378.45726052
"91495","Plessis-Saint-Benoist",9.64537543
"91507","Prunay-sur-Essonne",33.36565024
"91508","Puiselet-le-Marais",23.90293292
"91511","Pussay",40.88494416
"91514","Quincy-sous-Senart",478.62395514
"91519","Richarville",21.77739845
"91521","Ris-Orangis",1273.51481938
"91525","Roinville",48.6758191
"91526","Roinvilliers",5.17160698
"91533","Saclas",84.91892298
"91534","Saclay",182.63474242
"91538","Saint-Aubin",415.60285908
"91540","Saint-Cheron",163.09096328
"91544","Saint-Cyr-la-Riviere",73.29164938
"91546","Saint-Cyr-sous-Dourdan",48.29224591
"91547","Saint-Escobille",18.0331354
"91549","Sainte-Genevieve-des-Bois",1496.08511404
"91552","Saint-Germain-les-Arpajon",762.98183491
"91553","Saint-Germain-les-Corbeil",591.16491249
"91556","Saint-Hilaire",19.93743945
"91560","Saint-Jean-de-Beauregard",376.67687921
"91568","Saint-Maurice-Montcouronne",151.71770009
"91570","Saint-Michel-sur-Orge",1235.28430334
"91573","Saint-Pierre-du-Perray",515.03853863
"91577","Saintry-sur-Seine",834.47591725
"91578","Saint-Sulpice-de-Favieres",142.01629027
"91579","Saint-Vrain",139.55482247
"91581","Saint-Yon",324.61961232
"91587","Saulx-les-Chartreux",673.89295965
"91589","Savigny-sur-Orge",1942.01467701
"91593","Sermaise",86.63436411
"91599","Soisy-sur-Ecole",93.21441865
"91600","Soisy-sur-Seine",376.79961472
"91602","Souzy-la-Briche",68.24646276
"91613","Congerville-Thionville",26.05092903
"91617","Tigery",263.62990601
"91619","Torfou",184.05604135
"91629","Valpuiseaux",29.67110308
"91630","Le Val-Saint-Germain",108.3856482
"91631","Varennes-Jarcy",496.10875885
"91634","Vaugrigneuse",161.88395388
"91635","Vauhallan",546.39586537
"91639","Vayres-sur-Essonne",55.81462681
"91645","Verrieres-le-Buisson",1235.92075183
"91648","Vert-le-Grand",146.25772092
"91649","Vert-le-Petit",95.29581938
"91654","Videlles",59.71285602
"91657","Vigneux-sur-Seine",1255.20798738
"91659","Villabe",771.2335855
"91661","Villebon-sur-Yvette",667.68609964
"91662","Villeconin",60.34679823
"91665","La Ville-du-Bois",742.26484095
"91666","Villejust",540.25612487
"91667","Villemoisson-sur-Orge",1747.81687416
"91671","Villeneuve-sur-Auvers",47.44314756
"91679","Villiers-le-Bacle",170.3835968
"91685","Villiers-sur-Orge",1085.98103641
"91687","Viry-Chatillon",1947.01650052
"91689","Wissous",1017.32124318
"91691","Yerres",1346.21375255
"91692","Les Ulis",648.06621192
"92002","Antony",1786.33675147
"92004","Asnieres-sur-Seine",7745.06515373
"92007","Bagneux",4733.4924776
"92009","Bois-Colombes",7917.62651229
"92012","Boulogne-Billancourt",6742.1771969
"92014","Bourg-la-Reine",3127.16463521
"92019","Chatenay-Malabry",2000.05254124
"92020","Chatillon",4919.58558517
"92022","Chaville",1869.94297747
"92023","Clamart",3381.60658432
"92024","Clichy",11202.38978811
"92025","Colombes",5467.44064573
"92026","Courbevoie",9150.84227324
"92032","Fontenay-aux-Roses",3703.05241329
"92033","Garches",2718.13641765
"92035","La Garenne-Colombes",7319.28897761
"92036","Gennevilliers",3639.22600497
"92040","Issy-les-Moulineaux",6864.46697688
"92044","Levallois-Perret",12616.2282873
"92046","Malakoff",7867.76773205
"92047","Marnes-la-Coquette",1762.85216341
"92048","Meudon",2888.29011677
"92049","Montrouge",7736.14105576
"92050","Nanterre",3406.98685032
"92051","Neuilly-sur-Seine",11326.36447757
"92060","Le Plessis-Robinson",2678.9073717
"92062","Puteaux",7743.64726278
"92063","Rueil-Malmaison",2773.77680301
"92064","Saint-Cloud",4074.91002447
"92071","Sceaux",2839.78825202
"92072","Sevres",3599.03237526
"92073","Suresnes",4773.62570522
"92075","Vanves",8233.67413236
"92076","Vaucresson",1969.57653083
"92077","Ville-d'Avray",1765.50868513
"92078","Villeneuve-la-Garenne",3582.48727723
"93001","Aubervilliers",6729.65130409
"93005","Aulnay-sous-Bois",2830.75937031
"93006","Bagnolet",9670.49853512
"93007","Le Blanc-Mesnil",3358.90291247
"93008","Bobigny",4324.07057113
"93010","Bondy",3433.43675151
"93013","Le Bourget",3164.50089102
"93014","Clichy-sous-Bois",3223.34755746
"93015","Coubron",1632.28924484
"93027","La Courneuve",3426.28945229
"93029","Drancy",3793.24139946
"93030","Dugny",2038.25483827
"93031","Epinay-sur-Seine",3078.73592381
"93032","Gagny",2830.69010758
"93033","Gournay-sur-Marne",1941.38652843
"93039","L'Ile-Saint-Denis",3437.79031377
"93045","Les Lilas",8784.16389609
"93046","Livry-Gargan",3139.00433525
"93047","Montfermeil",2601.13675243
"93048","Montreuil",6509.01299613
"93049","Neuilly-Plaisance",3218.66496757
"93050","Neuilly-sur-Marne",2385.484963
"93051","Noisy-le-Grand",2578.15659018
"93053","Noisy-le-Sec",4118.52475556
"93055","Pantin",7500.1818033
"93057","Les Pavillons-sous-Bois",3348.10744148
"93059","Pierrefitte-sur-Seine",2698.57481322
"93061","Le Pre-Saint-Gervais",10757.87962748
"93062","Le Raincy",3785.89038373
"93063","Romainville",5767.10339935
"93064","Rosny-sous-Bois",3699.72429731
"93066","Saint-Denis",4329.96489121
"93070","Saint-Ouen",8457.16896512
"93071","Sevran",2823.3067126
"93072","Stains",2497.00027348
"93073","Tremblay-en-France",1048.19272509
"93074","Vaujours",889.73874204
"93077","Villemomble",3550.01499447
"93078","Villepinte",1848.04186592
"93079","Villetaneuse",3154.92205466
"94001","Ablon-sur-Seine",1477.0109284
"94002","Alfortville",5056.95024397
"94003","Arcueil",6066.41958076
"94004","Boissy-Saint-Leger",1243.96966777
"94011","Bonneuil-sur-Marne",2203.5375346
"94015","Bry-sur-Marne",3693.72665248
"94016","Cachan",4146.66373157
"94017","Champigny-sur-Marne",4053.5459826
"94018","Charenton-le-Pont",6595.17753899
"94019","Chennevieres-sur-Marne",2410.52192347
"94021","Chevilly-Larue",2276.26914019
"94022","Choisy-le-Roi",2417.6170167
"94028","Creteil",3639.90310728
"94033","Fontenay-sous-Bois",4800.17035685
"94034","Fresnes",2056.97635426
"94037","Gentilly",7478.87325074
"94038","L'Hay-les-Roses",2893.16218518
"94041","Ivry-sur-Seine",5991.46888255
"94042","Joinville-le-Pont",3387.08960862
"94043","Le Kremlin-Bicetre",6531.33324395
"94044","Limeil-Brevannes",1286.2970399
"94046","Maisons-Alfort",4542.69390014
"94047","Mandres-les-Roses",688.76816226
"94048","Marolles-en-Brie",810.97564756
"94052","Nogent-sur-Marne",3852.11899257
"94053","Noiseau",1441.56489192
"94054","Orly",1639.81865205
"94055","Ormesson-sur-Marne",1933.99809001
"94056","Perigny",493.57322479
"94058","Le Perreux-sur-Marne",3801.28539469
"94059","Le Plessis-Trevise",1518.61418559
"94060","La Queue-en-Brie",1117.78214625
"94065","Rungis",1383.72316352
"94067","Saint-Mande",8657.19959296
"94068","Saint-Maur-des-Fosses",3752.24124861
"94069","Saint-Maurice",5279.61602184
"94070","Santeny",512.35099185
"94071","Sucy-en-Brie",1445.08356562
"94073","Thiais",2220.58948943
"94074","Valenton",1661.82342145
"94075","Villecresnes",934.68663346
"94076","Villejuif",4346.74206493
"94077","Villeneuve-le-Roi",1513.59664137
"94078","Villeneuve-Saint-Georges",1464.00791179
"94079","Villiers-sur-Marne",3422.62645239
"94080","Vincennes",7937.19723859
"94081","Vitry-sur-Seine",4433.27030574
"95002","Ableiges",43.45208993
"95008","Aincourt",26.4861662
"95011","Ambleville",45.33971017
"95012","Amenucourt",38.35144943
"95014","Andilly",1492.459641
"95018","Argenteuil",3286.47585938
"95019","Arnouville",1802.76910541
"95023","Arronville",38.40582781
"95024","Arthies",9.93374771
"95026","Asnieres-sur-Oise",239.91146782
"95028","Attainville",226.79740846
"95039","Auvers-sur-Oise",316.15170059
"95040","Avernes",45.56785743
"95042","Baillet-en-France",291.2771741
"95046","Banthelu",24.88583103
"95051","Beauchamp",1161.66560411
"95052","Beaumont-sur-Oise",400.62787046
"95054","Le Bellay-en-Vexin",35.34956046
"95055","Bellefontaine",196.91347646
"95056","Belloy-en-France",126.27194214
"95058","Bernes-sur-Oise",232.36298533
"95059","Berville",28.6722443
"95060","Bessancourt",873.34593976
"95061","Bethemont-la-Foret",177.30643784
"95063","Bezons",3244.66442287
"95074","Boisemont",620.71645401
"95078","Boissy-l'Aillerie",187.42020517
"95088","Bonneuil-en-France",1268.78684192
"95091","Bouffemont",497.87257997
"95094","Bouqueval",611.46774995
"95101","Bray-et-Lu",38.54086115
"95102","Breancon",79.16148916
"95110","Brignancourt",87.38719159
"95116","Bruyeres-sur-Oise",157.76207907
"95119","Buhy",47.81689456
"95120","Butry-sur-Oise",350.34997978
"95127","Cergy",1100.56065071
"95134","Champagne-sur-Oise",257.15762432
"95139","La Chapelle-en-Vexin",35.77504505
"95141","Charmont",44.80047732
"95142","Chars",59.75399409
"95144","Chatenay-en-France",113.45986757
"95149","Chaumontel",175.92523207
"95150","Chaussy",31.55039311
"95151","Chauvry",186.51801614
"95154","Chennevieres-les-Louvres",74.44521298
"95157","Cherence",69.88395469
"95166","Clery-en-Vexin",37.35468566
"95169","Commeny",30.13084699
"95170","Condecourt",163.85126581
"95176","Cormeilles-en-Parisis",1565.66242256
"95177","Cormeilles-en-Vexin",100.53123894
"95181","Courcelles-sur-Viosne",64.58103175
"95183","Courdimanche",444.71310118
"95197","Deuil-la-Barre",3177.74426518
"95199","Domont",672.33189631
"95203","Eaubonne",2311.88898537
"95205","Ecouen",632.76278301
"95210","Enghien-les-Bains",3086.77841264
"95211","Ennery",292.34967742
"95212","Epiais-les-Louvres",35.26446682
"95213","Epiais-Rhus",58.062217
"95214","Epinay-Champlatreux",63.98820098
"95218","Eragny",969.33062374
"95219","Ermont",2259.59543542
"95229","Ezanville",436.78492938
"95241","Fontenay-en-Parisis",178.94841318
"95250","Fosses",276.76043931
"95252","Franconville",1891.98226113
"95253","Fremainville",75.43756761
"95254","Fremecourt",97.9954897
"95256","Frepillon",624.54321986
"95257","La Frette-sur-Seine",1228.45603293
"95258","Frouville",49.62641376
"95259","Gadancourt",30.72475161
"95268","Garges-les-Gonesse",2113.53103394
"95270","Genainville",39.40502362
"95271","Genicourt",152.75744731
"95277","Gonesse",728.69199048
"95280","Goussainville",743.1907126
"95282","Gouzangrez",47.32778647
"95287","Grisy-les-Platres",67.68577989
"95288","Groslay",2627.89523002
"95295","Guiry-en-Vexin",28.5741887
"95298","Haravilliers",52.73207765
"95301","Haute-Isle",99.30287483
"95303","Le Heaulme",77.37329124
"95304","Hedouville",58.62356286
"95306","Herblay",1004.10876678
"95308","Herouville",79.95978931
"95309","Hodent",34.2254872
"95313","L'Isle-Adam",514.2182286
"95316","Jagny-sous-Bois",61.49453715
"95323","Jouy-le-Moutier",751.85437706
"95328","Labbeville",77.78763532
"95331","Lassy",98.17891145
"95341","Livilliers",73.42979452
"95348","Longuesse",79.70424772
"95351","Louvres",235.77941871
"95352","Luzarches",179.30982283
"95353","Maffliers",193.05922892
"95355","Magny-en-Vexin",100.24557356
"95365","Mareil-en-France",48.15644591
"95369","Margency",1870.23881468
"95370","Marines",102.15887075
"95371","Marly-la-Ville",314.21078561
"95379","Maudetour-en-Vexin",31.1004799
"95387","Menouville",55.99665264
"95388","Menucourt",370.66312921
"95392","Meriel",305.47649606
"95394","Mery-sur-Oise",516.98106799
"95395","Le Mesnil-Aubry",156.16874817
"95409","Moisselles",492.8055703
"95422","Montgeroult",79.54850118
"95424","Montigny-les-Cormeilles",1485.74961305
"95426","Montlignon",1186.87693145
"95427","Montmagny",2860.70915044
"95428","Montmorency",2324.23715972
"95429","Montreuil-sur-Epte",41.71385888
"95430","Montsoult",211.75769382
"95436","Mours",376.185129
"95438","Moussy",46.80419889
"95445","Nerville-la-Foret",191.95881307
"95446","Nesles-la-Vallee",221.44226026
"95447","Neuilly-en-Vexin",44.83579304
"95450","Neuville-sur-Oise",931.63561028
"95452","Nointel",384.8302311
"95456","Noisy-sur-Oise",233.07053301
"95459","Nucourt",48.07212282
"95462","Omerville",25.12784503
"95476","Osny",662.79326884
"95480","Parmain",414.69103669
"95483","Le Perchay",58.06736163
"95487","Persan",340.26710212
"95488","Pierrelaye",857.78007236
"95489","Piscop",1005.97037928
"95491","Le Plessis-Bouchard",1727.6508531
"95492","Le Plessis-Gassot",276.05788818
"95493","Le Plessis-Luzarches",130.26398962
"95500","Pontoise",963.79156408
"95504","Presles",254.06254923
"95509","Puiseux-en-France",208.08899143
"95510","Puiseux-Pontoise",223.08874799
"95523","La Roche-Guyon",73.77569039
"95527","Roissy-en-France",118.09435455
"95529","Ronquerolles",70.35578251
"95535","Sagy",149.81770313
"95539","Saint-Brice-sous-Foret",1750.12428066
"95541","Saint-Clair-sur-Epte",41.59410472
"95543","Saint-Cyr-en-Arthies",60.75292209
"95554","Saint-Gervais",48.84133442
"95555","Saint-Gratien",2726.6848505
"95563","Saint-Leu-la-Foret",1220.95488811
"95566","Saint-Martin-du-Tertre",141.90266146
"95572","Saint-Ouen-l'Aumone",801.10236862
"95574","Saint-Prix",975.49045975
"95580","Saint-Witz",186.90005184
"95582","Sannois",2895.0269721
"95584","Santeuil",85.08653939
"95585","Sarcelles",2404.78955151
"95592","Seraincourt",131.78824993
"95594","Seugy",279.07956572
"95598","Soisy-sous-Montmorency",2592.05188168
"95604","Survilliers",149.89377708
"95607","Taverny",1174.03720801
"95610","Themericourt",66.69082215
"95611","Theuville",32.28086791
"95612","Le Thillay",804.01835836
"95625","Us",53.32195866
"95627","Vallangoujard",58.52228098
"95628","Valmondois",283.27181174
"95633","Vaudherland",489.68365635
"95637","Vaureal",986.56273205
"95641","Vemars",136.43297143
"95651","Vetheuil",78.26970386
"95652","Viarmes",277.88822196
"95656","Vienne-en-Arthies",67.62331716
"95658","Vigny",74.65830885
"95660","Villaines-sous-Bois",142.59166245
"95675","Villeron",163.62971282
"95676","Villers-en-Arthies",39.43980429
"95678","Villiers-Adam",171.67124621
"95680","Villiers-le-Bel",1330.07988078
"95682","Villiers-le-Sec",97.64182393
"95690","Wy-dit-Joli-Village",12.4636811
