"ID","NAMES","artisans_AsTheCowRolls_POT_5"
"78513","La Queue-les-Yvelines",170.0698007
"78516","Raizeux",71.76225297
"78517","Rambouillet",498.45031605
"78518","Rennemoulin",466.60433695
"78520","Richebourg",203.70313105
"78522","Rochefort-en-Yvelines",231.75648521
"78524","Rocquencourt",650.55774564
"78528","Rolleboise",122.76837076
"78530","Rosay",175.08608029
"78531","Rosny-sur-Seine",241.79938077
"78536","Sailly",106.05444607
"78537","Saint-Arnoult-en-Yvelines",299.80199906
"78545","Saint-Cyr-l'Ecole",1622.05060048
"78548","Saint-Forget",233.14306626
"78550","Saint-Germain-de-la-Grange",469.72586885
"78551","Saint-Germain-en-Laye",2403.4740599
"78557","Saint-Hilarion",50.22879356
"78558","Saint-Illiers-la-Ville",42.7925132
"78559","Saint-Illiers-le-Bois",46.51978914
"78561","Saint-Lambert",184.05326375
"78562","Saint-Leger-en-Yvelines",87.75445497
"78564","Saint-Martin-de-Brethencourt",68.19975893
"78565","Saint-Martin-des-Champs",48.00259475
"78567","Saint-Martin-la-Garenne",127.92823522
"78569","Sainte-Mesme",136.56006915
"78571","Saint-Nom-la-Breteche",377.43763652
"78575","Saint-Remy-les-Chevreuse",500.07099671
"78576","Saint-Remy-l'Honore",175.65330868
"78586","Sartrouville",2690.82001977
"78588","Saulx-Marchais",120.49911307
"78590","Senlisse",197.62170912
"78591","Septeuil",137.40268168
"78597","Soindres",346.33158582
"78601","Sonchamp",163.80172519
"78605","Tacoignieres",164.1297204
"78606","Le Tartre-Gaudran",41.12177684
"78608","Le Tertre-Saint-Denis",56.25685872
"78609","Tessancourt-sur-Aubette",478.12002237
"78615","Thiverval-Grignon",172.00410231
"78616","Thoiry",89.16780319
"78618","Tilly",44.54876998
"78620","Toussus-le-Noble",221.35177272
"78621","Trappes",992.23163735
"78623","Le Tremblay-sur-Mauldre",297.16083322
"78624","Triel-sur-Seine",1214.39918284
"78638","Vaux-sur-Seine",797.21949483
"78640","Velizy-Villacoublay",922.95554484
"78642","Verneuil-sur-Seine",874.7848977
"78643","Vernouillet",896.10703169
"78644","La Verriere",644.43101247
"78646","Versailles",2566.39284636
"78647","Vert",407.59080079
"78650","Le Vesinet",2776.87157916
"78653","Vicq",160.97409071
"78655","Vieille-Eglise-en-Yvelines",129.47399761
"78668","La Villeneuve-en-Chevrie",26.97532836
"78672","Villennes-sur-Seine",728.55714782
"78674","Villepreux",609.56459925
"78677","Villette",182.11117288
"78681","Villiers-le-Mahieu",62.47812368
"78683","Villiers-Saint-Frederic",473.82661056
"78686","Viroflay",1987.60739844
"78688","Voisins-le-Bretonneux",644.41486732
"91001","Abbeville-la-Riviere",55.25333777
"91016","Angerville",141.04330445
"91017","Angervilliers",201.76779771
"91021","Arpajon",812.62392087
"91022","Arrancourt",56.41747357
"91027","Athis-Mons",2044.23408614
"91035","Authon-la-Plaine",45.57388767
"91037","Auvernaux",257.26891368
"91038","Auvers-Saint-Georges",172.10593827
"91041","Avrainville",412.48152242
"91044","Ballainvilliers",944.40072775
"91045","Ballancourt-sur-Essonne",360.4101104
"91047","Baulne",381.36331199
"91064","Bievres",587.27739581
"91067","Blandy",0.05345556
"91069","Boigneville",43.1197368
"91075","Bois-Herpin",19.09390675
"91079","Boissy-la-Riviere",104.22329919
"91080","Boissy-le-Cutte",218.75574883
"91081","Boissy-le-Sec",59.9845345
"91085","Boissy-sous-Saint-Yon",367.96995519
"91086","Bondoufle",309.73801848
"91093","Boullay-les-Troux",267.55642726
"91095","Bouray-sur-Juine",257.74189536
"91097","Boussy-Saint-Antoine",990.9239629
"91098","Boutervilliers",56.47013755
"91099","Boutigny-sur-Essonne",233.64504294
"91100","Bouville",70.05061201
"91103","Bretigny-sur-Orge",870.5555632
"91105","Breuillet",530.5088113
"91106","Breux-Jouy",430.03758728
"91109","Brieres-les-Scelles",153.27188579
"91111","Briis-sous-Forges",370.51813519
"91112","Brouy",1.21519612
"91114","Brunoy",1215.06985674
"91115","Bruyeres-le-Chatel",409.97350328
"91121","Buno-Bonnevaux",88.44645018
"91122","Bures-sur-Yvette",855.10922231
"91129","Cerny",244.87295856
"91130","Chalo-Saint-Mars",49.1671369
"91131","Chalou-Moulineux",32.80539428
"91132","Chamarande",209.07359265
"91135","Champcueil",131.42902309
"91136","Champlan",1105.53010649
"91137","Champmotteux",24.54586844
"91145","Chatignonville",43.61841608
"91148","Chauffour-les-Etrechy",186.76635753
"91156","Cheptainville",209.3669478
"91159","Chevannes",293.2182175
"91161","Chilly-Mazarin",1738.69722922
"91174","Corbeil-Essonnes",1427.56460997
"91175","Corbreuse",127.92030128
"91179","Le Coudray-Montceaux",738.74001941
"91180","Courances",300.84045766
"91182","Courcouronnes",1223.41604528
"91184","Courdimanche-sur-Essonne",218.87314573
"91186","Courson-Monteloup",225.08377525
"91191","Crosne",2048.66818307
"91195","Dannemois",230.11896532
"91198","D'Huison-Longueville",221.47983633
"91200","Dourdan",291.2314295
"91201","Draveil",1224.27619299
"91204","Echarcon",287.24184804
"91207","Egly",602.35198187
"91215","Epinay-sous-Senart",894.37958582
"91216","Epinay-sur-Orge",1625.64868657
"91222","Estouches",24.97557642
"91223","Etampes",420.68482742
"91225","Etiolles",681.94729273
"91226","Etrechy",236.97839257
"91228","Evry",1211.29262331
"91232","La Ferte-Alais",392.49586019
"91235","Fleury-Merogis",760.34510288
"91240","Fontaine-la-Riviere",115.49364943
"91243","Fontenay-les-Briis",300.32591712
"91244","Fontenay-le-Vicomte",408.93906607
"91247","La Foret-le-Roi",83.59920238
"91248","La Foret-Sainte-Croix",34.59335094
"91249","Forges-les-Bains",372.99235367
"91272","Gif-sur-Yvette",614.04827198
"91273","Gironville-sur-Essonne",137.92307045
"91274","Gometz-la-Ville",454.73231375
"91275","Gometz-le-Chatel",360.59584756
"91284","Les Granges-le-Roi",191.23338859
"91286","Grigny",1284.84509388
"91292","Guibeville",383.94227912
"91293","Guigneville-sur-Essonne",302.39001907
"91294","Guillerval",100.30613305
"91312","Igny",945.70207475
"91315","Itteville",341.48279787
"91318","Janville-sur-Juine",220.58346982
"91319","Janvry",183.36747518
"91326","Juvisy-sur-Orge",2156.3265589
"91330","Lardy",214.03098178
"91332","Leudeville",200.40036201
"91333","Leuville-sur-Orge",734.20151597
"91338","Limours",372.51274997
"91339","Linas",337.14339264
"91340","Lisses",572.69501921
"91345","Longjumeau",1015.52637299
"91347","Longpont-sur-Orge",1196.92006323
"91359","Maisse",188.38187253
"91363","Marcoussis",584.91911207
"91374","Marolles-en-Beauce",43.05031091
"91376","Marolles-en-Hurepoix",216.40477572
"91377","Massy",1706.66105591
"91378","Mauchamps",226.91148943
"91386","Mennecy",562.41845942
"91390","Mereville",111.26119353
"91393","Merobert",26.57338209
"91399","Mespuits",20.04717201
"91405","Milly-la-Foret",299.39216911
"91408","Moigny-sur-Ecole",214.92710956
"91411","Les Molieres",298.18955447
"91412","Mondeville",80.85102284
"91414","Monnerville",134.40487295
"91421","Montgeron",2235.35105429
"91425","Montlhery",1256.77283567
"91432","Morangis",1721.79234383
"91433","Morigny-Champigny",335.79208959
"91434","Morsang-sur-Orge",2398.27152682
"91435","Morsang-sur-Seine",198.75196627
"91441","Nainville-les-Roches",85.88631394
"91457","La Norville",630.08285951
"91458","Nozay",585.83145194
"91461","Ollainville",639.84684584
"91463","Oncy-sur-Ecole",244.60961099
"91468","Ormoy",539.47917984
"91469","Ormoy-la-Riviere",198.46266305
"91471","Orsay",810.05610966
"91473","Orveau",81.17992432
"91477","Palaiseau",667.37725258
"91479","Paray-Vieille-Poste",1672.54915364
"91482","Pecqueuse",259.3366537
"91494","Le Plessis-Pate",588.74974582
"91495","Plessis-Saint-Benoist",30.10447975
"91507","Prunay-sur-Essonne",99.63677544
"91508","Puiselet-le-Marais",26.61530004
"91511","Pussay",124.61229446
"91514","Quincy-sous-Senart",785.9684258
"91519","Richarville",25.33855304
"91521","Ris-Orangis",1199.62503241
"91525","Roinville",230.36158212
"91526","Roinvilliers",12.62538832
"91533","Saclas",120.52564422
"91534","Saclay",470.72696457
"91538","Saint-Aubin",341.28667186
"91540","Saint-Cheron",304.17596145
"91544","Saint-Cyr-la-Riviere",120.13806708
"91546","Saint-Cyr-sous-Dourdan",248.45092707
"91547","Saint-Escobille",34.66965374
"91549","Sainte-Genevieve-des-Bois",1734.96817858
"91552","Saint-Germain-les-Arpajon",664.88471556
"91553","Saint-Germain-les-Corbeil",1238.98836937
"91556","Saint-Hilaire",51.6430943
"91560","Saint-Jean-de-Beauregard",180.89185975
"91568","Saint-Maurice-Montcouronne",244.11746295
"91570","Saint-Michel-sur-Orge",1269.3461483
"91573","Saint-Pierre-du-Perray",1104.3258419
"91577","Saintry-sur-Seine",829.28091495
"91578","Saint-Sulpice-de-Favieres",224.43188557
"91579","Saint-Vrain",276.95173169
"91581","Saint-Yon",483.45822361
"91587","Saulx-les-Chartreux",826.68145063
"91589","Savigny-sur-Orge",2510.87432706
"91593","Sermaise",104.41855916
"91599","Soisy-sur-Ecole",167.24942141
"91600","Soisy-sur-Seine",725.9249561
"91602","Souzy-la-Briche",170.60258136
"91613","Congerville-Thionville",43.80013357
"91617","Tigery",813.80343346
"91619","Torfou",183.85846384
"91629","Valpuiseaux",43.2497942
"91630","Le Val-Saint-Germain",208.84050829
"91631","Varennes-Jarcy",666.07560523
"91634","Vaugrigneuse",313.79763763
"91635","Vauhallan",629.12867588
"91639","Vayres-sur-Essonne",202.28467604
"91645","Verrieres-le-Buisson",1741.3108584
"91648","Vert-le-Grand",160.51075551
"91649","Vert-le-Petit",199.72670592
"91654","Videlles",183.19331624
"91657","Vigneux-sur-Seine",1828.91566134
"91659","Villabe",424.06539531
"91661","Villebon-sur-Yvette",562.7353506
"91662","Villeconin",152.37805799
"91665","La Ville-du-Bois",765.47052884
"91666","Villejust",616.68458234
"91667","Villemoisson-sur-Orge",1955.84169642
"91671","Villeneuve-sur-Auvers",91.63749932
"91679","Villiers-le-Bacle",277.98508156
"91685","Villiers-sur-Orge",836.37208634
"91687","Viry-Chatillon",1525.85879106
"91689","Wissous",1025.82736468
"91691","Yerres",1869.71805019
"91692","Les Ulis",644.18072344
"92002","Antony",2326.31075111
"92004","Asnieres-sur-Seine",14405.92601676
"92007","Bagneux",6264.32386671
"92009","Bois-Colombes",7951.92899602
"92012","Boulogne-Billancourt",9414.66041596
"92014","Bourg-la-Reine",4155.61737611
"92019","Chatenay-Malabry",2905.06196236
"92020","Chatillon",7272.51828362
"92022","Chaville",2635.78968876
"92023","Clamart",5159.78894954
"92024","Clichy",16591.41938585
"92025","Colombes",8682.51985668
"92026","Courbevoie",14318.72378782
"92032","Fontenay-aux-Roses",5246.42390336
"92033","Garches",2760.88921107
"92035","La Garenne-Colombes",11001.25375428
"92036","Gennevilliers",10420.12150935
"92040","Issy-les-Moulineaux",11023.15044464
"92044","Levallois-Perret",15149.67768872
"92046","Malakoff",10867.36787153
"92047","Marnes-la-Coquette",3181.10390341
"92048","Meudon",4806.07368719
"92049","Montrouge",10573.00304557
"92050","Nanterre",5398.15377335
"92051","Neuilly-sur-Seine",14303.03912511
"92060","Le Plessis-Robinson",2997.5567176
"92062","Puteaux",8997.65762872
"92063","Rueil-Malmaison",3086.65753806
"92064","Saint-Cloud",5280.54431404
"92071","Sceaux",3365.24654145
"92072","Sevres",5395.81282997
"92073","Suresnes",7298.23866019
"92075","Vanves",12023.90696223
"92076","Vaucresson",2904.78554088
"92077","Ville-d'Avray",2822.1703271
"92078","Villeneuve-la-Garenne",7055.68643659
"93001","Aubervilliers",10667.48373237
"93005","Aulnay-sous-Bois",4422.10945255
"93006","Bagnolet",12715.12773867
"93007","Le Blanc-Mesnil",4089.7232591
"93008","Bobigny",7567.43529191
"93010","Bondy",6206.05639929
"93013","Le Bourget",5160.21733613
"93014","Clichy-sous-Bois",3391.60768423
"93015","Coubron",1935.72287115
"93027","La Courneuve",7889.3546673
"93029","Drancy",6045.02940055
"93030","Dugny",3462.11078096
"93031","Epinay-sur-Seine",4387.52259571
"93032","Gagny",3397.81836431
"93033","Gournay-sur-Marne",3140.99257227
"93039","L'Ile-Saint-Denis",7502.71897519
"93045","Les Lilas",15645.41487023
"93046","Livry-Gargan",5875.59172054
"93047","Montfermeil",3475.23064404
"93048","Montreuil",9698.68417229
"93049","Neuilly-Plaisance",4745.79375686
"93050","Neuilly-sur-Marne",3763.00437901
"93051","Noisy-le-Grand",3933.654832
"93053","Noisy-le-Sec",5937.413622
"93055","Pantin",16227.32941817
"93057","Les Pavillons-sous-Bois",5625.67993109
"93059","Pierrefitte-sur-Seine",3664.33707023
"93061","Le Pre-Saint-Gervais",16187.6334122
"93062","Le Raincy",5467.68038642
"93063","Romainville",10781.94800662
"93064","Rosny-sous-Bois",7023.89382925
"93066","Saint-Denis",6727.07685066
"93070","Saint-Ouen",14868.53138513
"93071","Sevran",3291.91796045
"93072","Stains",4919.10179873
"93073","Tremblay-en-France",1129.35729507
"93074","Vaujours",2899.10597359
"93077","Villemomble",6229.12830591
"93078","Villepinte",1770.33742371
"93079","Villetaneuse",3113.18136337
"94001","Ablon-sur-Seine",1947.05925772
"94002","Alfortville",4918.17540598
"94003","Arcueil",7133.25913132
"94004","Boissy-Saint-Leger",2041.36394386
"94011","Bonneuil-sur-Marne",3350.50322579
"94015","Bry-sur-Marne",4676.70011546
"94016","Cachan",6319.04945065
"94017","Champigny-sur-Marne",4827.35874014
"94018","Charenton-le-Pont",6668.59304918
"94019","Chennevieres-sur-Marne",2582.56010803
"94021","Chevilly-Larue",3870.48062685
"94022","Choisy-le-Roi",5106.59216383
"94028","Creteil",4507.50900098
"94033","Fontenay-sous-Bois",6033.70763704
"94034","Fresnes",2499.93235774
"94037","Gentilly",10042.67805875
"94038","L'Hay-les-Roses",3826.67921023
"94041","Ivry-sur-Seine",7380.442168
"94042","Joinville-le-Pont",5571.88825084
"94043","Le Kremlin-Bicetre",10024.82913107
"94044","Limeil-Brevannes",1795.16494426
"94046","Maisons-Alfort",7438.24715508
"94047","Mandres-les-Roses",799.57011128
"94048","Marolles-en-Brie",530.87172731
"94052","Nogent-sur-Marne",4972.07522029
"94053","Noiseau",1593.28735305
"94054","Orly",1461.22673493
"94055","Ormesson-sur-Marne",2040.67901678
"94056","Perigny",693.87918353
"94058","Le Perreux-sur-Marne",5092.64937758
"94059","Le Plessis-Trevise",2000.61693262
"94060","La Queue-en-Brie",1794.81756775
"94065","Rungis",1110.0232584
"94067","Saint-Mande",14294.72548348
"94068","Saint-Maur-des-Fosses",4398.09745652
"94069","Saint-Maurice",2779.89639452
"94070","Santeny",376.53401605
"94071","Sucy-en-Brie",2168.34824687
"94073","Thiais",4342.75022531
"94074","Valenton",1805.21769631
"94075","Villecresnes",951.11996694
"94076","Villejuif",6544.37834646
"94077","Villeneuve-le-Roi",2215.65488118
"94078","Villeneuve-Saint-Georges",3005.81648407
"94079","Villiers-sur-Marne",4538.34748456
"94080","Vincennes",9255.67366858
"94081","Vitry-sur-Seine",5877.65530093
"95002","Ableiges",162.92634524
"95008","Aincourt",38.92781997
"95011","Ambleville",43.89356998
"95012","Amenucourt",45.88775225
"95014","Andilly",1442.0060339
"95018","Argenteuil",5302.75437469
"95019","Arnouville",2362.9316977
"95023","Arronville",55.34928645
"95024","Arthies",41.06834518
"95026","Asnieres-sur-Oise",325.00860489
"95028","Attainville",395.66509587
"95039","Auvers-sur-Oise",851.46584621
"95040","Avernes",95.92255531
"95042","Baillet-en-France",294.59818935
"95046","Banthelu",59.29296906
"95051","Beauchamp",1580.326997
"95052","Beaumont-sur-Oise",589.50975266
"95054","Le Bellay-en-Vexin",52.72144263
"95055","Bellefontaine",212.42286152
"95056","Belloy-en-France",188.19159418
"95058","Bernes-sur-Oise",335.43495843
"95059","Berville",44.40135013
"95060","Bessancourt",1178.74871399
"95061","Bethemont-la-Foret",325.71116989
"95063","Bezons",4751.08039643
"95074","Boisemont",760.97355162
"95078","Boissy-l'Aillerie",452.05582755
"95088","Bonneuil-en-France",1761.61551865
"95091","Bouffemont",476.17221004
"95094","Bouqueval",546.26752199
"95101","Bray-et-Lu",54.45493651
"95102","Breancon",144.47862159
"95110","Brignancourt",103.11617669
"95116","Bruyeres-sur-Oise",111.4854526
"95119","Buhy",62.60998128
"95120","Butry-sur-Oise",880.11617505
"95127","Cergy",1282.97194382
"95134","Champagne-sur-Oise",387.79348454
"95139","La Chapelle-en-Vexin",113.6698665
"95141","Charmont",120.52641811
"95142","Chars",107.07454508
"95144","Chatenay-en-France",46.41473405
"95149","Chaumontel",186.00443111
"95150","Chaussy",39.91020077
"95151","Chauvry",434.00706052
"95154","Chennevieres-les-Louvres",41.803706
"95157","Cherence",38.02081983
"95166","Clery-en-Vexin",87.68510169
"95169","Commeny",51.06660262
"95170","Condecourt",269.87565751
"95176","Cormeilles-en-Parisis",1889.9118614
"95177","Cormeilles-en-Vexin",169.21755606
"95181","Courcelles-sur-Viosne",346.81160497
"95183","Courdimanche",906.74576185
"95197","Deuil-la-Barre",2568.14867662
"95199","Domont",782.76420998
"95203","Eaubonne",2162.18414446
"95205","Ecouen",1434.54457908
"95210","Enghien-les-Bains",3791.26376483
"95211","Ennery",678.11212859
"95212","Epiais-les-Louvres",22.6883305
"95213","Epiais-Rhus",101.76113608
"95214","Epinay-Champlatreux",103.49888568
"95218","Eragny",1241.57050552
"95219","Ermont",2564.0629057
"95229","Ezanville",1179.42584753
"95241","Fontenay-en-Parisis",359.74473062
"95250","Fosses",299.20650626
"95252","Franconville",2391.96821757
"95253","Fremainville",107.12116519
"95254","Fremecourt",137.99687957
"95256","Frepillon",1060.52111148
"95257","La Frette-sur-Seine",1258.75556547
"95258","Frouville",66.82234695
"95259","Gadancourt",33.30757319
"95268","Garges-les-Gonesse",2775.1260266
"95270","Genainville",54.11524249
"95271","Genicourt",611.67599945
"95277","Gonesse",1319.55147667
"95280","Goussainville",722.50342733
"95282","Gouzangrez",78.05935727
"95287","Grisy-les-Platres",135.45439933
"95288","Groslay",2604.87330154
"95295","Guiry-en-Vexin",33.50126343
"95298","Haravilliers",59.63843921
"95301","Haute-Isle",92.96617136
"95303","Le Heaulme",53.67147538
"95304","Hedouville",49.40600751
"95306","Herblay",1379.84190427
"95308","Herouville",401.95267939
"95309","Hodent",133.92895043
"95313","L'Isle-Adam",768.89725775
"95316","Jagny-sous-Bois",53.84946928
"95323","Jouy-le-Moutier",766.61835748
"95328","Labbeville",152.68249941
"95331","Lassy",167.22784149
"95341","Livilliers",296.94978745
"95348","Longuesse",136.12309467
"95351","Louvres",186.17363385
"95352","Luzarches",245.93863748
"95353","Maffliers",345.66678374
"95355","Magny-en-Vexin",145.6876365
"95365","Mareil-en-France",63.20075939
"95369","Margency",2459.03979279
"95370","Marines",190.06472478
"95371","Marly-la-Ville",281.8724633
"95379","Maudetour-en-Vexin",12.27800341
"95387","Menouville",75.32245724
"95388","Menucourt",518.14055466
"95392","Meriel",901.54394582
"95394","Mery-sur-Oise",976.30456182
"95395","Le Mesnil-Aubry",165.33810707
"95409","Moisselles",730.22969373
"95422","Montgeroult",224.27348135
"95424","Montigny-les-Cormeilles",2111.44436773
"95426","Montlignon",1764.68726147
"95427","Montmagny",3378.0768361
"95428","Montmorency",2196.54921168
"95429","Montreuil-sur-Epte",43.46154466
"95430","Montsoult",348.78215162
"95436","Mours",540.9618065
"95438","Moussy",37.87660357
"95445","Nerville-la-Foret",167.29563483
"95446","Nesles-la-Vallee",296.65648013
"95447","Neuilly-en-Vexin",92.87146932
"95450","Neuville-sur-Oise",800.09379621
"95452","Nointel",342.62570397
"95456","Noisy-sur-Oise",234.81756994
"95459","Nucourt",44.68085888
"95462","Omerville",47.84323969
"95476","Osny",767.59942504
"95480","Parmain",796.46563513
"95483","Le Perchay",89.29020954
"95487","Persan",511.28803236
"95488","Pierrelaye",534.48494471
"95489","Piscop",1504.59510743
"95491","Le Plessis-Bouchard",1869.86134147
"95492","Le Plessis-Gassot",341.77151314
"95493","Le Plessis-Luzarches",112.69929673
"95500","Pontoise",1445.46900714
"95504","Presles",290.68696171
"95509","Puiseux-en-France",194.26913848
"95510","Puiseux-Pontoise",1027.08106783
"95523","La Roche-Guyon",81.4954331
"95527","Roissy-en-France",170.7592617
"95529","Ronquerolles",26.4123268
"95535","Sagy",221.55267925
"95539","Saint-Brice-sous-Foret",2657.830349
"95541","Saint-Clair-sur-Epte",59.56131912
"95543","Saint-Cyr-en-Arthies",52.49145405
"95554","Saint-Gervais",122.01528148
"95555","Saint-Gratien",3528.28631581
"95563","Saint-Leu-la-Foret",1336.27044016
"95566","Saint-Martin-du-Tertre",118.63180688
"95572","Saint-Ouen-l'Aumone",1371.96708754
"95574","Saint-Prix",772.90397638
"95580","Saint-Witz",206.77592333
"95582","Sannois",3770.15300806
"95584","Santeuil",124.17283168
"95585","Sarcelles",3285.20484364
"95592","Seraincourt",343.182585
"95594","Seugy",314.67986993
"95598","Soisy-sous-Montmorency",2693.21384185
"95604","Survilliers",219.00705701
"95607","Taverny",1230.57140247
"95610","Themericourt",116.99115186
"95611","Theuville",17.52391995
"95612","Le Thillay",749.56746005
"95625","Us",106.52504543
"95627","Vallangoujard",134.79728479
"95628","Valmondois",525.70639235
"95633","Vaudherland",478.72281242
"95637","Vaureal",1072.49988946
"95641","Vemars",194.9636428
"95651","Vetheuil",120.12299738
"95652","Viarmes",336.42125862
"95656","Vienne-en-Arthies",69.07847007
"95658","Vigny",153.84345059
"95660","Villaines-sous-Bois",227.32861385
"95675","Villeron",127.36781353
"95676","Villers-en-Arthies",43.16381172
"95678","Villiers-Adam",306.07667253
"95680","Villiers-le-Bel",1815.77698966
"95682","Villiers-le-Sec",156.8847991
"95690","Wy-dit-Joli-Village",19.21969134
