"ID","NAMES","agriculteurs_AsTheCowRolls_POT_10"
"78517","Rambouillet",51.69063066
"78518","Rennemoulin",152.36759124
"78520","Richebourg",54.19376965
"78522","Rochefort-en-Yvelines",51.59444965
"78524","Rocquencourt",213.69533788
"78528","Rolleboise",45.12537414
"78530","Rosay",84.56658193
"78531","Rosny-sur-Seine",62.92003535
"78536","Sailly",48.94320898
"78537","Saint-Arnoult-en-Yvelines",42.97255488
"78545","Saint-Cyr-l'Ecole",176.63582231
"78548","Saint-Forget",44.64096249
"78550","Saint-Germain-de-la-Grange",68.71391493
"78551","Saint-Germain-en-Laye",253.07840217
"78557","Saint-Hilarion",24.31188106
"78558","Saint-Illiers-la-Ville",49.32699424
"78559","Saint-Illiers-le-Bois",34.96601189
"78561","Saint-Lambert",54.86230759
"78562","Saint-Leger-en-Yvelines",48.23476419
"78564","Saint-Martin-de-Brethencourt",61.11829399
"78565","Saint-Martin-des-Champs",56.35580503
"78567","Saint-Martin-la-Garenne",18.07699684
"78569","Sainte-Mesme",58.5882681
"78571","Saint-Nom-la-Breteche",140.66907766
"78575","Saint-Remy-les-Chevreuse",77.43703701
"78576","Saint-Remy-l'Honore",51.52449076
"78586","Sartrouville",284.22223182
"78588","Saulx-Marchais",45.31421613
"78590","Senlisse",52.49163306
"78591","Septeuil",82.13528443
"78597","Soindres",92.39220227
"78601","Sonchamp",42.90024119
"78605","Tacoignieres",55.63631526
"78606","Le Tartre-Gaudran",17.97272072
"78608","Le Tertre-Saint-Denis",70.97510739
"78609","Tessancourt-sur-Aubette",91.908086
"78615","Thiverval-Grignon",63.80092449
"78616","Thoiry",78.6594175
"78618","Tilly",49.5282242
"78620","Toussus-le-Noble",79.13689383
"78621","Trappes",107.07003927
"78623","Le Tremblay-sur-Mauldre",56.5904798
"78624","Triel-sur-Seine",86.92618327
"78638","Vaux-sur-Seine",85.6206569
"78640","Velizy-Villacoublay",215.10935191
"78642","Verneuil-sur-Seine",67.96008831
"78643","Vernouillet",70.17676322
"78644","La Verriere",44.70067993
"78646","Versailles",266.96859829
"78647","Vert",86.39984817
"78650","Le Vesinet",345.33668579
"78653","Vicq",52.91728213
"78655","Vieille-Eglise-en-Yvelines",44.38818241
"78668","La Villeneuve-en-Chevrie",41.04772053
"78672","Villennes-sur-Seine",101.04308693
"78674","Villepreux",128.63214403
"78677","Villette",72.73894624
"78681","Villiers-le-Mahieu",61.55028621
"78683","Villiers-Saint-Frederic",67.93476763
"78686","Viroflay",254.99312247
"78688","Voisins-le-Bretonneux",87.25343777
"91001","Abbeville-la-Riviere",90.58719187
"91016","Angerville",69.83697392
"91017","Angervilliers",82.02231061
"91021","Arpajon",93.71658039
"91022","Arrancourt",86.56262261
"91027","Athis-Mons",109.42264883
"91035","Authon-la-Plaine",88.44248324
"91037","Auvernaux",82.13080583
"91038","Auvers-Saint-Georges",93.10111728
"91041","Avrainville",84.69249048
"91044","Ballainvilliers",94.10606297
"91045","Ballancourt-sur-Essonne",79.62827071
"91047","Baulne",103.29911252
"91064","Bievres",181.47901301
"91067","Blandy",34.21880082
"91069","Boigneville",69.40039468
"91075","Bois-Herpin",79.76717514
"91079","Boissy-la-Riviere",103.08838676
"91080","Boissy-le-Cutte",108.40755201
"91081","Boissy-le-Sec",81.13476404
"91085","Boissy-sous-Saint-Yon",70.56738407
"91086","Bondoufle",67.10499917
"91093","Boullay-les-Troux",70.2517346
"91095","Bouray-sur-Juine",80.02355837
"91097","Boussy-Saint-Antoine",91.72505738
"91098","Boutervilliers",88.37328506
"91099","Boutigny-sur-Essonne",112.13164571
"91100","Bouville",116.11173961
"91103","Bretigny-sur-Orge",70.1355346
"91105","Breuillet",78.10625905
"91106","Breux-Jouy",76.97960088
"91109","Brieres-les-Scelles",102.12232393
"91111","Briis-sous-Forges",96.72193474
"91112","Brouy",40.42593259
"91114","Brunoy",88.90470295
"91115","Bruyeres-le-Chatel",71.11393142
"91121","Buno-Bonnevaux",80.25004956
"91122","Bures-sur-Yvette",91.76191545
"91129","Cerny",76.83407256
"91130","Chalo-Saint-Mars",39.8883801
"91131","Chalou-Moulineux",64.09576344
"91132","Chamarande",81.92599892
"91135","Champcueil",50.47178957
"91136","Champlan",119.40694752
"91137","Champmotteux",77.11550324
"91145","Chatignonville",74.18817062
"91148","Chauffour-les-Etrechy",100.87658251
"91156","Cheptainville",57.67331587
"91159","Chevannes",72.17168822
"91161","Chilly-Mazarin",135.13755111
"91174","Corbeil-Essonnes",85.45850765
"91175","Corbreuse",63.6229246
"91179","Le Coudray-Montceaux",87.39132897
"91180","Courances",111.45953665
"91182","Courcouronnes",104.32727078
"91184","Courdimanche-sur-Essonne",106.44078748
"91186","Courson-Monteloup",75.27653862
"91191","Crosne",82.76523579
"91195","Dannemois",103.66801321
"91198","D'Huison-Longueville",94.12647333
"91200","Dourdan",73.84262616
"91201","Draveil",89.39913676
"91204","Echarcon",59.20204784
"91207","Egly",73.520942
"91215","Epinay-sous-Senart",78.82970668
"91216","Epinay-sur-Orge",96.51461405
"91222","Estouches",60.44815082
"91223","Etampes",128.02246227
"91225","Etiolles",60.20941922
"91226","Etrechy",111.4755932
"91228","Evry",81.89343323
"91232","La Ferte-Alais",109.19006829
"91235","Fleury-Merogis",82.88403028
"91240","Fontaine-la-Riviere",117.00833736
"91243","Fontenay-les-Briis",96.28662535
"91244","Fontenay-le-Vicomte",70.67167197
"91247","La Foret-le-Roi",78.78038638
"91248","La Foret-Sainte-Croix",102.11602945
"91249","Forges-les-Bains",75.10409289
"91272","Gif-sur-Yvette",77.38459498
"91273","Gironville-sur-Essonne",102.78945794
"91274","Gometz-la-Ville",107.1195342
"91275","Gometz-le-Chatel",94.9174236
"91284","Les Granges-le-Roi",79.35194323
"91286","Grigny",76.554887
"91292","Guibeville",72.66363862
"91293","Guigneville-sur-Essonne",95.38789111
"91294","Guillerval",91.61892818
"91312","Igny",138.29471936
"91315","Itteville",85.74960632
"91318","Janville-sur-Juine",70.48571332
"91319","Janvry",90.27212795
"91326","Juvisy-sur-Orge",94.23063642
"91330","Lardy",56.547277
"91332","Leudeville",57.19615486
"91333","Leuville-sur-Orge",81.69116404
"91338","Limours",83.77614194
"91339","Linas",50.63508762
"91340","Lisses",80.9507521
"91345","Longjumeau",120.34757804
"91347","Longpont-sur-Orge",89.62005434
"91359","Maisse",111.94661033
"91363","Marcoussis",85.31603645
"91374","Marolles-en-Beauce",96.89082276
"91376","Marolles-en-Hurepoix",63.5509668
"91377","Massy",158.80524875
"91378","Mauchamps",82.55406842
"91386","Mennecy",78.34416892
"91390","Mereville",85.12646362
"91393","Merobert",50.06060598
"91399","Mespuits",81.54907708
"91405","Milly-la-Foret",107.32596863
"91408","Moigny-sur-Ecole",89.91968099
"91411","Les Molieres",84.08341917
"91412","Mondeville",74.74291771
"91414","Monnerville",96.60176003
"91421","Montgeron",86.08248752
"91425","Montlhery",104.68864461
"91432","Morangis",98.79189527
"91433","Morigny-Champigny",117.84852919
"91434","Morsang-sur-Orge",102.51742469
"91435","Morsang-sur-Seine",31.71333332
"91441","Nainville-les-Roches",62.92917194
"91457","La Norville",76.10263978
"91458","Nozay",85.84401715
"91461","Ollainville",79.20811784
"91463","Oncy-sur-Ecole",81.84273291
"91468","Ormoy",70.29081785
"91469","Ormoy-la-Riviere",95.94838282
"91471","Orsay",119.25473405
"91473","Orveau",84.90739384
"91477","Palaiseau",88.41633109
"91479","Paray-Vieille-Poste",112.94971869
"91482","Pecqueuse",74.18115875
"91494","Le Plessis-Pate",63.48571199
"91495","Plessis-Saint-Benoist",69.29543677
"91507","Prunay-sur-Essonne",83.31267078
"91508","Puiselet-le-Marais",73.69679224
"91511","Pussay",72.64199483
"91514","Quincy-sous-Senart",84.49684952
"91519","Richarville",47.81033626
"91521","Ris-Orangis",86.35955019
"91525","Roinville",76.67068204
"91526","Roinvilliers",76.16532447
"91533","Saclas",100.7223325
"91534","Saclay",121.5153291
"91538","Saint-Aubin",84.7530064
"91540","Saint-Cheron",73.18180552
"91544","Saint-Cyr-la-Riviere",112.03944893
"91546","Saint-Cyr-sous-Dourdan",68.38303973
"91547","Saint-Escobille",75.33184123
"91549","Sainte-Genevieve-des-Bois",93.07006875
"91552","Saint-Germain-les-Arpajon",61.27556394
"91553","Saint-Germain-les-Corbeil",88.34561269
"91556","Saint-Hilaire",65.25032361
"91560","Saint-Jean-de-Beauregard",75.49766601
"91568","Saint-Maurice-Montcouronne",72.00812506
"91570","Saint-Michel-sur-Orge",87.97204757
"91573","Saint-Pierre-du-Perray",67.48886443
"91577","Saintry-sur-Seine",52.50356316
"91578","Saint-Sulpice-de-Favieres",75.39884642
"91579","Saint-Vrain",71.96994094
"91581","Saint-Yon",80.18212534
"91587","Saulx-les-Chartreux",112.22326721
"91589","Savigny-sur-Orge",114.05037036
"91593","Sermaise",56.00707805
"91599","Soisy-sur-Ecole",93.33677993
"91600","Soisy-sur-Seine",69.82970533
"91602","Souzy-la-Briche",82.84691919
"91613","Congerville-Thionville",55.34261285
"91617","Tigery",88.53405883
"91619","Torfou",66.37228637
"91629","Valpuiseaux",76.82190135
"91630","Le Val-Saint-Germain",73.26572098
"91631","Varennes-Jarcy",71.76925019
"91634","Vaugrigneuse",90.47003434
"91635","Vauhallan",118.86958712
"91639","Vayres-sur-Essonne",107.82123
"91645","Verrieres-le-Buisson",146.87292668
"91648","Vert-le-Grand",56.79962281
"91649","Vert-le-Petit",59.32891277
"91654","Videlles",97.70790731
"91657","Vigneux-sur-Seine",86.65477785
"91659","Villabe",61.08253375
"91661","Villebon-sur-Yvette",85.73750057
"91662","Villeconin",96.43916847
"91665","La Ville-du-Bois",91.97591648
"91666","Villejust",107.43192127
"91667","Villemoisson-sur-Orge",94.99038449
"91671","Villeneuve-sur-Auvers",91.01428117
"91679","Villiers-le-Bacle",88.88749024
"91685","Villiers-sur-Orge",80.23187304
"91687","Viry-Chatillon",75.08794541
"91689","Wissous",112.14825655
"91691","Yerres",90.43638926
"91692","Les Ulis",88.65188846
"92002","Antony",148.73082097
"92004","Asnieres-sur-Seine",997.06002277
"92007","Bagneux",495.00989289
"92009","Bois-Colombes",690.76175136
"92012","Boulogne-Billancourt",939.88389988
"92014","Bourg-la-Reine",316.79541734
"92019","Chatenay-Malabry",208.49379399
"92020","Chatillon",575.6752265
"92022","Chaville",375.95286946
"92023","Clamart",499.92912496
"92024","Clichy",1090.91180007
"92025","Colombes",706.90894238
"92026","Courbevoie",1030.49378539
"92032","Fontenay-aux-Roses",417.58793118
"92033","Garches",417.38529987
"92035","La Garenne-Colombes",881.22217229
"92036","Gennevilliers",864.96949324
"92040","Issy-les-Moulineaux",873.05178924
"92044","Levallois-Perret",1079.21331012
"92046","Malakoff",804.32963904
"92047","Marnes-la-Coquette",421.50937511
"92048","Meudon",613.85094902
"92049","Montrouge",783.82722473
"92050","Nanterre",675.62361463
"92051","Neuilly-sur-Seine",1103.44795514
"92060","Le Plessis-Robinson",302.84343149
"92062","Puteaux",899.29497521
"92063","Rueil-Malmaison",485.37126097
"92064","Saint-Cloud",643.61429144
"92071","Sceaux",235.86634366
"92072","Sevres",661.27594547
"92073","Suresnes",885.85339172
"92075","Vanves",848.82824592
"92076","Vaucresson",443.29756331
"92077","Ville-d'Avray",375.81560499
"92078","Villeneuve-la-Garenne",736.67879562
"93001","Aubervilliers",723.66087033
"93005","Aulnay-sous-Bois",139.80281323
"93006","Bagnolet",604.01756217
"93007","Le Blanc-Mesnil",200.80184642
"93008","Bobigny",442.81259955
"93010","Bondy",306.7464543
"93013","Le Bourget",388.3621542
"93014","Clichy-sous-Bois",103.42995039
"93015","Coubron",64.20484062
"93027","La Courneuve",568.61059024
"93029","Drancy",326.06583768
"93030","Dugny",254.80982992
"93031","Epinay-sur-Seine",459.24360802
"93032","Gagny",153.8049597
"93033","Gournay-sur-Marne",117.56217995
"93039","L'Ile-Saint-Denis",739.67309533
"93045","Les Lilas",686.90237726
"93046","Livry-Gargan",151.48749689
"93047","Montfermeil",96.91336111
"93048","Montreuil",476.01557431
"93049","Neuilly-Plaisance",223.03683514
"93050","Neuilly-sur-Marne",166.88640785
"93051","Noisy-le-Grand",172.68585558
"93053","Noisy-le-Sec",381.59648653
"93055","Pantin",805.79139612
"93057","Les Pavillons-sous-Bois",238.1066987
"93059","Pierrefitte-sur-Seine",291.01705633
"93061","Le Pre-Saint-Gervais",756.03747426
"93062","Le Raincy",202.26415888
"93063","Romainville",527.55028297
"93064","Rosny-sous-Bois",345.4688721
"93066","Saint-Denis",615.07062392
"93070","Saint-Ouen",1017.16527155
"93071","Sevran",80.00694656
"93072","Stains",343.67706829
"93073","Tremblay-en-France",38.9296297
"93074","Vaujours",85.39679649
"93077","Villemomble",273.29583497
"93078","Villepinte",53.8529424
"93079","Villetaneuse",323.96133179
"94001","Ablon-sur-Seine",97.13881937
"94002","Alfortville",235.64740123
"94003","Arcueil",578.84644014
"94004","Boissy-Saint-Leger",130.22398788
"94011","Bonneuil-sur-Marne",146.52386241
"94015","Bry-sur-Marne",207.32676639
"94016","Cachan",484.40428309
"94017","Champigny-sur-Marne",212.12206047
"94018","Charenton-le-Pont",494.55394156
"94019","Chennevieres-sur-Marne",114.97062012
"94021","Chevilly-Larue",249.97179775
"94022","Choisy-le-Roi",198.07429274
"94028","Creteil",235.44591802
"94033","Fontenay-sous-Bois",334.53250577
"94034","Fresnes",210.87282589
"94037","Gentilly",713.47106769
"94038","L'Hay-les-Roses",280.06114716
"94041","Ivry-sur-Seine",537.48634467
"94042","Joinville-le-Pont",384.66282599
"94043","Le Kremlin-Bicetre",680.61004214
"94044","Limeil-Brevannes",114.83814884
"94046","Maisons-Alfort",395.76239802
"94047","Mandres-les-Roses",97.99503975
"94048","Marolles-en-Brie",79.51972217
"94052","Nogent-sur-Marne",350.45880222
"94053","Noiseau",93.40108896
"94054","Orly",104.03185298
"94055","Ormesson-sur-Marne",93.25724486
"94056","Perigny",86.38694423
"94058","Le Perreux-sur-Marne",253.75671098
"94059","Le Plessis-Trevise",96.59522101
"94060","La Queue-en-Brie",88.95059568
"94065","Rungis",173.17436586
"94067","Saint-Mande",719.61688676
"94068","Saint-Maur-des-Fosses",212.34248151
"94069","Saint-Maurice",183.89039404
"94070","Santeny",70.04177001
"94071","Sucy-en-Brie",108.70129351
"94073","Thiais",210.13419598
"94074","Valenton",110.90266125
"94075","Villecresnes",104.9225944
"94076","Villejuif",441.19046051
"94077","Villeneuve-le-Roi",107.05998307
"94078","Villeneuve-Saint-Georges",112.50751333
"94079","Villiers-sur-Marne",202.40508012
"94080","Vincennes",553.900685
"94081","Vitry-sur-Seine",301.0014487
"95002","Ableiges",131.2008058
"95008","Aincourt",40.97983032
"95011","Ambleville",23.26904038
"95012","Amenucourt",8.98844291
"95014","Andilly",110.94867915
"95018","Argenteuil",477.7512639
"95019","Arnouville",146.84472683
"95023","Arronville",27.98503282
"95024","Arthies",65.07588258
"95026","Asnieres-sur-Oise",67.58697789
"95028","Attainville",119.44419862
"95039","Auvers-sur-Oise",133.5487779
"95040","Avernes",102.56963807
"95042","Baillet-en-France",128.77469483
"95046","Banthelu",67.29300556
"95051","Beauchamp",131.27184639
"95052","Beaumont-sur-Oise",93.63145903
"95054","Le Bellay-en-Vexin",63.18002699
"95055","Bellefontaine",58.4337542
"95056","Belloy-en-France",88.42811882
"95058","Bernes-sur-Oise",67.2379636
"95059","Berville",20.42798501
"95060","Bessancourt",136.99258961
"95061","Bethemont-la-Foret",92.52052962
"95063","Bezons",545.81513277
"95074","Boisemont",88.11415552
"95078","Boissy-l'Aillerie",117.52833075
"95088","Bonneuil-en-France",147.66485465
"95091","Bouffemont",90.05946677
"95094","Bouqueval",91.20581173
"95101","Bray-et-Lu",14.64947825
"95102","Breancon",75.85532667
"95110","Brignancourt",73.59060824
"95116","Bruyeres-sur-Oise",42.49411085
"95119","Buhy",26.84025558
"95120","Butry-sur-Oise",122.39518572
"95127","Cergy",138.31226931
"95134","Champagne-sur-Oise",94.87660702
"95139","La Chapelle-en-Vexin",46.30788824
"95141","Charmont",71.97483095
"95142","Chars",59.50975799
"95144","Chatenay-en-France",65.91178899
"95149","Chaumontel",52.14881343
"95150","Chaussy",16.20782716
"95151","Chauvry",124.90510528
"95154","Chennevieres-les-Louvres",68.77843553
"95157","Cherence",8.65252646
"95166","Clery-en-Vexin",89.47071662
"95169","Commeny",98.25933303
"95170","Condecourt",105.13188857
"95176","Cormeilles-en-Parisis",223.82541844
"95177","Cormeilles-en-Vexin",103.6087318
"95181","Courcelles-sur-Viosne",123.33313443
"95183","Courdimanche",108.45308144
"95197","Deuil-la-Barre",219.79125562
"95199","Domont",93.07159479
"95203","Eaubonne",194.64244046
"95205","Ecouen",121.43775497
"95210","Enghien-les-Bains",350.88401996
"95211","Ennery",117.54273526
"95212","Epiais-les-Louvres",46.64732917
"95213","Epiais-Rhus",75.45690652
"95214","Epinay-Champlatreux",76.50214216
"95218","Eragny",130.72817377
"95219","Ermont",215.59567129
"95229","Ezanville",127.05784186
"95241","Fontenay-en-Parisis",104.1663957
"95250","Fosses",50.47752812
"95252","Franconville",218.88122031
"95253","Fremainville",77.63572425
"95254","Fremecourt",90.12294432
"95256","Frepillon",164.34692048
"95257","La Frette-sur-Seine",186.8871976
"95258","Frouville",29.9444958
"95259","Gadancourt",67.80815754
"95268","Garges-les-Gonesse",171.07085747
"95270","Genainville",31.6360667
"95271","Genicourt",121.03074057
"95277","Gonesse",123.12322323
"95280","Goussainville",57.28987912
"95282","Gouzangrez",104.21317807
"95287","Grisy-les-Platres",81.65932534
"95288","Groslay",161.09969281
"95295","Guiry-en-Vexin",79.20862665
"95298","Haravilliers",35.53182329
"95301","Haute-Isle",8.63734646
"95303","Le Heaulme",37.49376169
"95304","Hedouville",24.27658842
"95306","Herblay",125.47594692
"95308","Herouville",116.26909076
"95309","Hodent",62.70774964
"95313","L'Isle-Adam",108.2298005
"95316","Jagny-sous-Bois",67.41833585
"95323","Jouy-le-Moutier",81.81387636
"95328","Labbeville",55.31735179
"95331","Lassy",60.87353678
"95341","Livilliers",106.78539649
"95348","Longuesse",106.33119033
"95351","Louvres",73.78793898
"95352","Luzarches",72.73831749
"95353","Maffliers",129.70922624
"95355","Magny-en-Vexin",75.12887862
"95365","Mareil-en-France",90.18902936
"95369","Margency",158.18245164
"95370","Marines",83.58128817
"95371","Marly-la-Ville",53.09424973
"95379","Maudetour-en-Vexin",40.18054456
"95387","Menouville",52.1452257
"95388","Menucourt",87.10357954
"95392","Meriel",135.23397426
"95394","Mery-sur-Oise",144.65927537
"95395","Le Mesnil-Aubry",96.45804476
"95409","Moisselles",133.64426647
"95422","Montgeroult",125.56388141
"95424","Montigny-les-Cormeilles",213.52292818
"95426","Montlignon",136.23228712
"95427","Montmagny",246.98464589
"95428","Montmorency",152.52559251
"95429","Montreuil-sur-Epte",13.20788398
"95430","Montsoult",131.87403994
"95436","Mours",102.25692145
"95438","Moussy",75.82614192
"95445","Nerville-la-Foret",85.2364373
"95446","Nesles-la-Vallee",90.79060096
"95447","Neuilly-en-Vexin",49.47587961
"95450","Neuville-sur-Oise",93.09855763
"95452","Nointel",67.07545225
"95456","Noisy-sur-Oise",59.40438897
"95459","Nucourt",49.83217283
"95462","Omerville",27.60940991
"95476","Osny",99.27735728
"95480","Parmain",112.00849557
"95483","Le Perchay",98.94621859
"95487","Persan",91.31405957
"95488","Pierrelaye",102.03155535
"95489","Piscop",125.34471588
"95491","Le Plessis-Bouchard",170.57932574
"95492","Le Plessis-Gassot",88.95661805
"95493","Le Plessis-Luzarches",52.92904077
"95500","Pontoise",154.13117617
"95504","Presles",74.81883744
"95509","Puiseux-en-France",54.77704263
"95510","Puiseux-Pontoise",137.38603529
"95523","La Roche-Guyon",12.8717332
"95527","Roissy-en-France",64.09002293
"95529","Ronquerolles",34.73545374
"95535","Sagy",117.77516942
"95539","Saint-Brice-sous-Foret",166.72058607
"95541","Saint-Clair-sur-Epte",23.49585547
"95543","Saint-Cyr-en-Arthies",19.81758903
"95554","Saint-Gervais",49.23085477
"95555","Saint-Gratien",366.99174512
"95563","Saint-Leu-la-Foret",140.97956634
"95566","Saint-Martin-du-Tertre",45.19739
"95572","Saint-Ouen-l'Aumone",145.37975513
"95574","Saint-Prix",91.48006836
"95580","Saint-Witz",49.38020829
"95582","Sannois",296.29958644
"95584","Santeuil",91.19868012
"95585","Sarcelles",173.15838065
"95592","Seraincourt",76.85678886
"95594","Seugy",60.58886812
"95598","Soisy-sous-Montmorency",202.5272433
"95604","Survilliers",42.3069087
"95607","Taverny",112.11711374
"95610","Themericourt",117.26231053
"95611","Theuville",28.85716174
"95612","Le Thillay",85.74706424
"95625","Us",115.28069988
"95627","Vallangoujard",82.19663217
"95628","Valmondois",107.48537343
"95633","Vaudherland",96.80895181
"95637","Vaureal",95.74210766
"95641","Vemars",44.20552509
"95651","Vetheuil",14.8621364
"95652","Viarmes",68.96541814
"95656","Vienne-en-Arthies",14.66165814
"95658","Vigny",129.53684642
"95660","Villaines-sous-Bois",112.75910346
"95675","Villeron",53.67804958
"95676","Villers-en-Arthies",19.12501313
"95678","Villiers-Adam",119.31826531
"95680","Villiers-le-Bel",109.52101094
"95682","Villiers-le-Sec",117.51741186
"95690","Wy-dit-Joli-Village",62.42207149
